LGA_CODE_2021,C21_SH_Tot_NPGH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPGH_2,C21_SDRTHT_0b_s_a_b_NPGH_3,C21_SDRTHT_0b_s_a_b_NPGH_4,C21_SDRTHT_0b_s_a_b_NPGH_5,C21_SDRTHT_0b_s_a_b_NPGH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPGH_2,C21_SDRTHT_1b_NPGH_3,C21_SDRTHT_1b_NPGH_4,C21_SDRTHT_1b_NPGH_5,C21_SDRTHT_1b_NPGH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPGH_2,C21_SDRTHT_2b_NPGH_3,C21_SDRTHT_2b_NPGH_4,C21_SDRTHT_2b_NPGH_5,C21_SDRTHT_2b_NPGH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPGH_2,C21_SDRTHT_3b_NPGH_3,C21_SDRTHT_3b_NPGH_4,C21_SDRTHT_3b_NPGH_5,C21_SDRTHT_3b_NPGH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPGH_2,C21_SDRTHT_4mb_NPGH_3,C21_SDRTHT_4mb_NPGH_4,C21_SDRTHT_4mb_NPGH_5,C21_SDRTHT_4mb_NPGH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPGH_2,C21_SDRTHT_NB_NS_NPGH_3,C21_SDRTHT_NB_NS_NPGH_4,C21_SDRTHT_NB_NS_NPGH_5,C21_SDRTHT_NB_NS_NPGH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPGH_2,C21_SDRTHT_Tot_NPGH_3,C21_SDRTHT_Tot_NPGH_4,C21_SDRTHT_Tot_NPGH_5,C21_SDRTHT_Tot_NPGH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPGH_2,C21_F_a_0b_s_a_b_NPGH_3,C21_F_a_0b_s_a_b_NPGH_4,C21_F_a_0b_s_a_b_NPGH_5,C21_F_a_0b_s_a_b_NPGH_6_mor,C21_F_a_0b_s_a_b_Tot,C21_F_a_1b_NPGH_2,C21_F_a_1b_NPGH_3,C21_F_a_1b_NPGH_4,C21_F_a_1b_NPGH_5,C21_F_a_1b_NPGH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPGH_2,C21_F_a_2b_NPGH_3,C21_F_a_2b_NPGH_4,C21_F_a_2b_NPGH_5,C21_F_a_2b_NPGH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPGH_2,C21_F_a_3b_NPGH_3,C21_F_a_3b_NPGH_4,C21_F_a_3b_NPGH_5,C21_F_a_3b_NPGH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPGH_2,C21_F_a_4mb_NPGH_3,C21_F_a_4mb_NPGH_4,C21_F_a_4mb_NPGH_5,C21_F_a_4mb_NPGH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPGH_2,C21_F_a_NB_NS_NPGH_3,C21_F_a_NB_NS_NPGH_4,C21_F_a_NB_NS_NPGH_5,C21_F_a_NB_NS_NPGH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPGH_2,C21_F_a_Tot_NPGH_3,C21_F_a_Tot_NPGH_4,C21_F_a_Tot_NPGH_5,C21_F_a_Tot_NPGH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPGH_2,C21_OD_0b_s_a_b_NPGH_3,C21_OD_0b_s_a_b_NPGH_4,C21_OD_0b_s_a_b_NPGH_5,C21_OD_0b_s_a_b_NPGH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPGH_2,C21_OD_1b_NPGH_3,C21_OD_1b_NPGH_4,C21_OD_1b_NPGH_5,C21_OD_1b_NPGH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPGH_2,C21_OD_2b_NPGH_3,C21_OD_2b_NPGH_4,C21_OD_2b_NPGH_5,C21_OD_2b_NPGH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPGH_2,C21_OD_3b_NPGH_3,C21_OD_3b_NPGH_4,C21_OD_3b_NPGH_5,C21_OD_3b_NPGH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPGH_2,C21_OD_4mb_NPGH_3,C21_OD_4mb_NPGH_4,C21_OD_4mb_NPGH_5,C21_OD_4mb_NPGH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPGH_2,C21_OD_NB_NS_NPGH_3,C21_OD_NB_NS_NPGH_4,C21_OD_NB_NS_NPGH_5,C21_OD_NB_NS_NPGH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPGH_2,C21_OD_Tot_NPGH_3,C21_OD_Tot_NPGH_4,C21_OD_Tot_NPGH_5,C21_OD_Tot_NPGH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPGH_2,C21_DS_NS_NPGH_3,C21_DS_NS_NPGH_4,C21_DS_NS_NPGH_5,C21_DS_NS_NPGH_6_mor,C21_DS_NS_Tot,C21_Tot_NPGH_2,C21_Tot_NPGH_3,C21_Tot_NPGH_4,C21_Tot_NPGH_5,C21_Tot_NPGH_6_mor,C21_Tot_Tot
LGA35740,3,581,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,67,35,13,0,0,0,46,0,0,0,0,0,3,3,0,0,0,0,0,107,12,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,54,17,8,4,0,0,32,4,0,0,0,0,4,0,0,0,0,0,0,74,12,4,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,632,116,35,13,4,799
LGA35760,4,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,0,0,0,0,0,117,19,3,10,4,143
LGA35780,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,6,0,0,0,7
LGA35790,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,5,0,0,0,18
LGA35800,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,23
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6
LGA36250,5,1139,4,0,0,0,0,4,0,0,0,0,0,0,63,0,0,0,0,63,86,19,6,0,0,107,5,5,0,0,0,14,0,0,0,0,0,0,159,20,6,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,18,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1196,164,40,4,5,1410
LGA36300,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
LGA36370,8,837,0,0,0,0,0,0,7,0,0,0,0,7,55,0,0,0,0,55,25,8,0,0,0,30,0,5,5,0,0,8,7,0,0,0,0,8,92,15,3,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,25,0,6,0,0,32,16,6,0,0,0,23,3,0,0,0,0,8,0,0,0,0,0,0,50,10,8,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,5,0,0,0,0,3,825,145,39,10,5,1021
LGA36510,5,356,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,27,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,48,6,0,5,384
LGA36580,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,27,20,8,0,283
LGA36630,3,405,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,374,49,13,3,3,440
LGA36660,4,288,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,274,37,15,7,9,331
LGA36720,17,3148,0,0,3,0,0,4,12,0,0,0,0,11,240,8,0,0,0,249,326,127,8,4,0,461,24,16,18,0,0,55,16,6,0,0,0,16,621,160,23,4,0,804,0,0,0,0,0,0,23,0,0,0,0,20,591,27,7,0,0,630,197,104,14,0,0,310,15,9,13,0,0,37,22,6,0,0,0,25,842,146,38,4,0,1024,5,0,0,0,0,5,4,0,0,0,0,5,15,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,6,3,0,0,0,0,3,29,4,0,0,0,30,5,3,0,0,0,13,3736,895,311,59,21,5021
LGA36820,0,286,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,260,42,12,6,0,318
LGA36910,7,1514,0,0,0,0,0,0,3,0,0,0,0,3,166,14,0,0,0,177,139,26,0,0,0,172,10,0,3,0,0,16,6,0,0,0,0,6,327,44,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,0,0,67,22,12,0,0,0,38,3,4,0,0,0,10,0,0,0,0,0,0,96,16,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,4,0,0,0,0,4,1604,307,77,19,14,2019
LGA36950,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3,0,0,33
LGA36960,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
LGA37010,14,2285,6,0,0,0,0,6,6,0,0,0,0,6,231,9,0,0,0,237,82,29,4,0,0,113,7,5,6,0,0,18,8,0,0,0,0,10,340,39,10,0,0,389,0,0,0,0,0,0,7,0,0,0,0,7,231,12,0,0,0,247,77,34,0,0,0,119,3,0,0,0,0,6,7,0,0,0,0,13,333,57,5,0,0,390,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,14,9,5,0,0,0,10,2331,539,171,41,14,3087
LGA37300,0,19,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,0,0,0,50
LGA37310,0,325,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,19,0,3,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,27,8,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,294,64,15,4,0,371
LGA37340,10,376,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,0,33,19,7,0,0,0,29,0,0,0,0,3,4,5,0,0,0,0,5,54,12,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,56,17,8,0,0,0,31,0,0,0,0,0,0,6,0,0,0,0,6,77,15,0,0,0,97,4,0,0,0,0,4,5,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,16,4,0,0,0,15,5,5,0,0,0,16,415,103,24,10,8,571
LGA37400,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,11
LGA37550,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,9
LGA39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,8,76,0,0,0,0,0,0,10,0,0,0,0,10,145,11,0,0,0,154,78,112,15,0,0,203,3,6,23,0,3,45,10,0,0,0,0,11,239,129,38,9,3,419,3,0,0,0,0,3,53,0,0,0,0,46,548,72,3,0,0,623,52,75,15,0,0,140,6,8,3,0,0,22,10,0,0,0,0,17,667,154,21,0,6,852,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,15,5,0,0,0,21,970,305,78,16,15,1376
LGA40120,5,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,35,9,0,5,229
LGA40150,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,5,0,0,17,0,0,0,0,0,0,92,14,8,5,0,116
LGA40220,3,223,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,207,20,9,3,3,239
LGA40250,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15
LGA40310,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,146,16,0,0,0,162
LGA40430,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
LGA40520,0,97,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,9,3,0,0,110
LGA40700,7,231,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,71,30,6,3,0,0,43,3,3,4,0,0,10,0,0,0,0,0,0,99,17,5,0,0,125,0,0,0,0,0,0,3,0,0,0,0,3,49,3,0,0,0,55,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,292,74,46,14,7,430
LGA40910,17,462,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,37,63,30,5,0,0,104,8,4,0,0,0,13,0,0,0,0,0,0,104,41,8,0,0,152,0,0,0,0,0,0,9,0,0,0,0,8,40,6,0,0,0,55,12,9,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,63,19,6,5,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,457,162,51,20,11,704
