SA3_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
50605,267,0,0,0,0,0,9,14,21,7,13,12,13,92,3,0,0,0,0,0,0,0,6,14,20,9,57,12,0,12,20,23,78,95,56,38,27,27,39,426,0,0,0,0,0,0,0,0,0,0,0,639,646,14,7,19,34,46,284,1013,1021,957,1479,1558,978,7406,0,0,3,8,13,123,265,177,73,81,56,80,881,0,5,16,59,67,177,140,41,23,20,5,39,605,0,0,6,9,3,5,14,12,3,8,7,25,83,0,4,7,38,13,17,13,3,4,0,0,11,111,23,10,42,118,70,153,145,44,20,11,8,79,724,0,0,5,3,0,0,0,0,0,0,0,10,17,28,16,81,233,165,476,574,281,123,121,80,238,2415,173,88,166,541,849,1738,2814,2035,1609,2307,2239,1756,16337
50606,148,3,0,0,4,0,0,17,20,6,15,8,5,88,0,0,0,0,0,0,5,8,3,15,10,7,58,13,4,6,14,11,31,35,32,10,6,3,10,168,0,0,0,0,0,0,5,0,0,0,0,546,547,11,6,6,33,33,147,790,717,595,753,708,758,4567,0,0,5,3,6,77,136,61,26,34,12,44,402,3,0,9,39,41,99,47,23,19,3,0,17,306,0,0,0,4,7,11,9,0,6,0,0,3,46,0,0,7,16,5,7,12,0,0,0,0,0,52,12,0,27,72,53,73,49,20,6,9,11,38,369,0,0,0,0,0,0,0,0,0,0,0,3,3,21,0,48,133,110,266,249,110,58,47,26,108,1179,89,33,81,271,382,756,1546,1261,982,1161,1004,1166,8738
50607,197,0,0,0,3,0,5,6,5,0,3,14,3,37,0,0,0,0,3,0,3,0,4,8,11,5,37,7,0,6,20,7,37,50,24,12,23,36,15,247,0,0,0,0,0,0,0,0,0,0,0,291,295,12,0,16,35,29,122,342,379,334,741,2035,437,4491,0,0,0,5,3,51,125,81,33,54,79,39,473,0,0,9,26,41,67,92,29,10,9,15,25,325,3,0,0,6,0,5,0,5,4,0,3,5,31,4,0,9,14,11,0,8,3,0,0,0,5,54,27,3,34,71,30,83,74,32,14,13,8,38,432,0,0,0,0,0,0,0,0,0,0,0,18,18,41,5,53,118,80,209,303,155,58,72,111,128,1329,132,43,119,316,363,810,1525,1092,882,1468,3214,888,10847
50701,570,0,0,0,0,3,15,36,23,15,29,23,21,171,0,0,0,0,0,3,13,15,17,31,35,31,145,30,8,15,39,58,124,180,83,37,58,39,66,732,0,0,0,0,0,3,5,7,0,3,0,1150,1179,41,15,31,79,131,561,1949,2150,1991,3109,3277,1774,15118,0,0,4,11,30,238,553,334,140,169,100,153,1732,3,8,33,157,150,368,303,101,46,47,20,89,1321,0,0,7,13,12,25,25,22,5,9,10,28,155,4,8,29,47,25,23,36,8,3,4,0,17,211,45,24,96,276,126,361,261,90,46,29,20,133,1502,0,0,0,0,0,0,0,0,0,0,0,31,48,58,37,171,499,351,1024,1186,553,246,253,148,442,4971,332,135,333,1010,1480,2933,5098,4167,3448,5000,4592,3129,31662
50702,168,0,0,0,0,0,0,0,7,5,7,14,0,34,0,0,0,0,0,0,0,0,5,7,11,5,34,7,0,10,15,14,36,51,24,16,16,17,22,223,0,0,0,0,0,0,0,0,0,0,0,279,285,7,0,10,31,34,106,317,370,380,746,1611,459,4068,0,0,0,3,8,42,132,100,37,68,75,51,513,3,0,9,32,35,96,130,18,14,15,21,37,406,0,0,0,0,0,4,11,3,6,0,6,3,37,4,0,8,16,0,7,7,5,0,0,0,4,57,18,0,35,99,49,121,80,29,17,4,10,44,509,0,0,3,6,0,0,0,0,0,0,4,11,17,25,6,61,158,94,270,365,157,69,87,100,147,1538,89,28,104,304,420,862,1387,1019,795,1476,2650,958,10100
50703,277,0,0,6,0,0,17,28,24,6,10,12,13,111,0,0,0,0,3,5,6,10,8,8,3,4,54,14,4,9,22,32,80,81,30,28,9,3,20,327,0,0,0,0,0,6,0,4,0,4,0,607,627,15,3,13,44,79,330,1165,938,757,962,626,851,5783,0,0,0,5,20,135,250,102,45,39,22,52,682,0,0,18,58,69,151,94,30,17,10,8,41,497,0,0,0,10,3,10,22,7,0,8,0,19,82,7,0,26,49,16,14,20,0,0,4,0,4,142,25,6,62,197,102,203,144,32,12,18,11,67,873,0,0,0,0,0,0,0,0,0,0,0,20,16,32,12,101,325,213,508,522,178,77,66,36,205,2287,122,38,150,518,647,1288,2367,1620,1235,1443,863,1426,11707
50704,644,0,0,0,0,3,3,24,14,17,18,33,11,130,0,0,0,0,0,0,0,0,9,12,31,18,78,33,7,18,38,50,111,181,126,71,80,95,73,890,0,0,0,0,0,0,3,3,5,0,4,852,872,41,11,32,85,102,361,1168,1233,1330,2648,5505,1413,13938,0,0,10,13,15,141,314,284,117,147,195,141,1364,5,5,25,92,86,215,240,96,34,36,32,68,927,0,0,0,6,3,14,24,13,6,8,4,20,104,11,4,16,38,18,12,14,7,3,4,3,5,138,58,18,73,175,85,235,231,105,41,44,34,79,1178,0,0,7,4,0,3,3,0,0,0,0,17,33,73,23,125,321,212,616,820,494,203,244,265,329,3737,367,194,289,871,1162,2590,4066,2908,2414,4179,7573,2446,29048
50705,653,5,0,0,6,9,28,74,70,34,44,60,40,368,0,0,0,0,0,3,16,30,20,39,31,18,157,24,3,20,65,58,197,239,103,54,54,29,84,927,0,0,0,0,0,0,21,3,0,3,3,2173,2205,35,6,31,119,144,658,2466,2382,2032,3063,2742,2966,16640,0,0,3,25,46,339,708,317,145,152,88,193,2031,7,11,43,214,248,462,310,86,37,24,23,91,1559,9,0,3,22,20,44,55,24,12,15,9,40,254,8,8,40,106,49,57,33,10,11,0,0,23,358,101,17,157,495,240,525,337,94,64,29,16,188,2272,4,0,4,4,0,7,0,0,0,0,0,54,75,125,39,257,873,608,1437,1442,541,269,226,138,596,6551,383,127,419,1532,2139,4005,6308,4504,3411,4724,3833,4975,36362
50901,300,0,0,0,4,3,12,26,13,9,11,6,8,79,0,0,0,0,0,3,11,18,6,12,9,13,68,12,0,6,28,27,84,83,30,10,11,10,51,345,0,0,0,0,3,0,3,0,0,0,0,518,542,27,9,18,67,90,404,1248,902,745,851,695,955,5994,3,0,6,8,22,130,203,78,35,37,17,67,593,0,9,22,121,102,162,143,33,11,7,9,53,672,0,0,0,15,8,15,13,3,0,0,0,5,59,0,0,13,32,13,11,6,0,0,0,0,0,86,16,6,54,195,96,204,125,32,15,4,8,81,835,0,0,0,0,0,8,0,0,0,0,0,24,39,26,12,94,375,240,531,492,152,58,55,26,239,2293,166,96,194,808,1320,2269,3304,1935,1400,1481,1176,1841,15987
50902,192,0,0,0,0,3,13,24,18,8,10,7,12,90,0,0,0,0,0,0,12,11,9,11,8,4,61,5,0,7,26,28,66,93,26,19,13,9,40,335,0,0,0,4,0,0,5,0,0,0,0,560,570,17,7,19,57,74,299,900,673,573,742,612,1116,5091,0,0,5,10,19,100,151,63,29,29,21,66,487,0,3,10,59,46,118,77,28,12,4,5,45,400,0,0,0,12,0,21,13,3,0,0,5,12,69,5,0,17,34,9,14,13,0,0,0,0,7,98,18,5,42,159,76,172,110,23,15,8,6,83,720,0,0,0,0,0,4,0,0,0,0,3,30,47,23,8,68,274,163,416,370,119,56,43,39,238,1833,181,83,200,709,1208,1821,2568,1569,1183,1381,1138,2121,14153
50903,54,0,0,0,0,0,5,9,4,4,0,6,3,22,0,0,0,0,0,0,9,4,3,8,0,8,28,3,0,0,0,8,20,21,7,4,6,5,12,83,0,0,0,0,0,0,3,0,0,0,0,131,136,9,5,4,20,32,106,334,239,197,248,209,378,1786,0,0,3,3,7,28,40,31,6,16,3,16,156,0,0,0,13,24,30,27,0,3,0,0,18,125,0,0,0,3,5,4,11,7,0,0,0,5,36,0,0,6,7,0,4,0,0,0,0,0,3,35,5,3,17,42,27,61,31,6,7,0,8,25,227,0,0,0,0,4,0,0,0,0,0,0,8,12,9,8,29,72,66,131,94,44,18,18,12,74,586,61,33,58,203,349,621,901,595,388,495,427,712,4841
51001,128,0,0,3,3,6,5,9,10,0,9,3,11,55,0,0,0,0,0,0,5,6,0,6,4,8,37,6,8,17,166,118,133,60,15,6,8,3,76,628,0,0,0,4,0,3,8,0,0,6,4,286,317,6,16,23,202,151,252,324,311,286,507,453,551,3070,0,0,4,13,11,59,141,89,23,23,10,53,427,0,0,19,34,31,55,49,14,3,3,4,29,247,0,0,3,5,3,5,9,3,0,5,3,12,59,0,0,19,15,11,18,3,0,0,0,0,3,70,20,12,207,211,100,144,84,23,6,0,8,128,944,0,0,4,0,4,3,0,0,0,0,0,62,73,18,16,253,278,156,293,285,129,40,37,25,286,1827,64,47,299,624,443,727,877,734,623,967,766,1194,7361
51002,69,0,0,0,0,4,0,6,5,7,10,16,3,50,0,0,0,0,0,0,0,4,6,8,15,4,38,3,5,4,32,23,27,18,3,5,4,0,6,132,0,0,0,0,0,3,0,5,0,0,3,207,222,0,5,3,46,33,72,140,209,237,492,822,318,2389,0,0,0,0,0,22,102,58,19,33,30,26,297,0,0,6,10,5,14,7,11,3,3,4,0,76,0,0,0,0,0,0,11,3,0,3,0,5,33,0,0,12,7,5,3,6,0,0,0,0,0,41,18,5,41,54,26,43,21,7,0,4,3,21,239,0,0,0,0,0,0,6,0,0,0,0,16,20,20,9,57,70,40,79,150,79,28,51,37,71,693,37,7,67,161,118,214,397,410,441,941,1315,583,4693
51003,53,0,0,0,0,0,4,10,11,0,19,31,0,76,0,0,0,0,0,0,0,5,5,11,27,10,62,6,0,3,12,9,17,14,4,4,0,3,13,72,0,0,0,0,0,0,0,3,0,0,5,281,287,6,0,7,19,9,44,190,307,305,697,1309,434,3316,0,0,0,0,5,31,92,55,12,54,34,18,307,0,0,0,14,12,23,20,12,4,5,0,11,104,0,0,0,0,0,0,10,6,0,0,0,7,31,5,0,7,4,0,3,0,0,0,0,0,0,19,9,0,22,31,13,24,22,0,6,0,6,6,140,0,0,0,0,0,0,0,0,0,0,0,4,7,12,4,31,49,27,76,143,80,23,60,45,48,603,28,5,39,99,62,173,457,604,520,1224,2017,712,5933
51101,47,0,0,0,0,0,0,3,9,0,0,0,10,30,0,0,0,0,0,0,0,5,3,3,4,8,26,4,0,4,4,9,15,13,8,5,0,0,10,61,0,0,0,0,0,0,0,3,0,0,0,139,147,8,3,8,16,12,69,267,234,170,253,204,306,1546,0,0,0,4,7,35,48,23,11,8,11,19,171,0,0,11,23,15,31,24,6,3,0,0,12,114,0,0,0,4,0,3,4,0,0,0,0,3,20,0,3,4,7,3,0,3,0,0,0,0,0,19,4,6,26,50,10,42,21,12,3,4,0,28,201,0,0,0,0,0,0,0,0,0,0,0,7,15,12,5,37,84,36,112,97,48,20,16,11,76,547,46,21,45,153,232,426,699,523,341,435,382,591,3899
51102,23,0,0,0,0,0,3,4,3,3,0,0,0,14,0,0,0,0,0,0,0,3,6,4,0,0,13,0,5,3,8,9,14,18,7,0,0,0,5,63,0,0,0,0,0,0,0,0,0,0,0,93,93,3,5,3,7,13,50,128,108,108,120,94,162,805,0,0,0,0,0,27,26,14,14,4,7,14,93,0,0,5,17,11,19,0,4,0,0,0,8,61,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,7,7,3,6,0,0,0,0,0,0,18,3,0,7,24,15,23,18,3,3,3,0,16,121,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,17,52,26,69,54,23,16,5,4,43,311,22,9,30,87,132,226,378,256,223,247,183,337,2132
51103,106,0,0,0,0,0,0,16,12,4,13,9,3,71,0,0,0,0,0,0,4,6,0,9,14,13,45,8,0,6,29,31,54,34,18,11,4,3,35,233,0,0,0,0,0,7,0,4,0,5,3,349,364,9,3,7,42,41,139,337,463,423,812,1036,566,3878,0,0,5,5,15,74,159,96,26,64,56,52,543,0,0,9,32,37,47,39,14,9,11,3,11,220,0,0,4,6,5,6,11,10,4,0,5,10,47,3,0,13,11,0,10,8,0,0,0,0,0,58,15,8,48,102,50,89,42,24,14,7,8,51,466,0,0,0,0,0,0,0,0,0,0,0,41,46,17,10,75,165,107,221,266,147,62,82,67,171,1385,67,28,99,318,324,562,978,999,834,1465,1681,1079,8447
51104,219,0,0,0,4,0,5,15,17,5,11,13,6,83,0,0,0,0,0,3,6,3,7,11,12,10,49,4,3,6,25,32,69,82,27,10,9,8,43,326,0,0,0,0,3,0,3,0,0,0,5,630,644,13,5,12,49,67,216,794,730,616,851,719,965,5032,0,0,5,9,19,114,210,104,47,57,26,68,651,0,0,23,81,83,147,102,17,16,10,3,39,516,0,0,0,7,3,16,21,11,6,6,0,11,78,3,0,28,42,11,10,18,5,0,6,0,8,129,31,13,82,173,89,202,98,34,22,10,5,87,859,0,0,3,0,0,0,0,0,0,0,0,27,40,37,22,144,315,208,492,440,170,87,79,34,246,2277,172,70,220,669,980,1559,2350,1595,1211,1542,1220,1896,13475
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,118,0,0,0,0,6,3,12,5,0,0,0,6,35,0,0,0,0,0,0,5,3,0,4,3,3,21,3,0,5,23,24,51,50,18,12,4,4,21,222,0,0,0,0,0,0,3,0,0,0,0,81,92,6,6,0,37,43,143,515,375,298,300,219,216,2167,0,0,0,9,12,79,96,37,19,13,7,34,293,0,0,11,47,63,90,64,16,7,6,0,20,320,0,0,4,13,10,15,17,3,0,0,5,3,58,3,0,14,43,13,12,7,0,0,0,0,8,97,16,5,48,179,99,132,68,16,9,4,7,46,627,0,0,0,0,0,0,0,0,0,0,0,11,15,17,5,74,278,198,327,248,70,31,22,18,120,1417,47,8,104,374,498,804,1207,732,483,449,299,417,5421
60102,294,0,0,0,0,0,14,15,5,9,7,4,0,58,0,0,0,0,0,0,12,11,6,13,12,4,62,13,0,3,28,25,70,154,58,35,35,22,40,477,0,0,0,0,0,0,3,0,0,0,0,223,230,13,0,15,46,65,295,1095,967,884,1356,1157,546,6429,0,0,6,9,21,135,289,182,55,60,45,92,898,0,0,14,101,93,237,184,50,26,12,9,43,768,4,0,0,11,8,14,23,9,6,3,0,10,89,4,0,13,31,18,20,17,4,0,0,0,5,116,23,4,49,200,107,251,173,64,27,9,9,62,971,0,0,0,6,0,3,6,0,0,0,0,27,36,30,3,80,353,248,664,691,298,116,85,70,240,2878,135,52,142,658,941,2140,3399,2180,1571,2075,1727,1101,16118
60103,394,0,0,3,0,3,16,27,3,3,7,4,8,73,0,0,0,0,0,0,11,13,11,10,6,12,58,14,6,11,44,42,133,179,61,28,15,9,40,578,0,0,0,0,0,0,11,0,0,0,0,186,198,18,3,22,88,113,566,1424,983,692,754,438,480,5579,0,0,0,12,30,205,330,148,49,44,13,96,939,0,0,26,112,126,244,168,51,21,10,4,52,813,0,0,3,13,13,24,24,7,6,3,4,15,118,11,0,18,57,20,33,13,5,3,0,0,16,170,18,12,75,302,161,411,216,60,20,17,13,103,1401,3,0,3,3,4,4,9,0,0,0,3,16,45,28,13,125,502,348,931,757,275,103,77,32,294,3489,117,39,187,839,1201,2516,3645,2060,1316,1273,654,1110,14948
60104,225,0,0,0,0,0,4,4,7,0,7,8,4,43,0,0,0,0,0,0,3,9,12,13,4,11,50,10,6,7,8,19,31,71,42,17,18,8,23,263,0,0,0,0,0,0,0,0,0,0,0,155,159,19,3,14,23,39,175,713,689,669,886,833,393,4446,0,0,0,3,13,79,174,90,44,39,28,61,533,0,0,10,43,61,118,121,33,13,12,13,45,460,0,0,0,7,4,14,7,7,4,0,0,5,46,0,0,10,18,3,3,3,0,0,0,0,0,42,18,0,16,101,40,126,94,32,14,0,9,25,471,0,0,0,0,0,0,0,0,0,0,0,0,12,20,3,35,172,116,335,407,156,71,59,45,142,1571,86,32,92,344,533,1251,2142,1341,1094,1348,1164,737,10162
60105,299,0,0,0,4,5,3,10,3,3,7,9,6,56,0,0,0,0,0,5,6,5,10,8,7,6,39,21,3,3,15,13,29,68,28,22,32,32,19,292,0,0,0,0,0,0,0,0,0,0,0,211,217,23,7,8,55,55,222,542,522,544,1064,1656,416,5116,0,0,0,5,9,65,184,145,35,40,62,76,620,0,8,8,45,40,109,132,35,10,11,17,32,450,0,0,0,0,3,12,26,9,0,3,3,3,57,6,0,11,14,6,8,3,3,0,0,0,3,60,14,11,25,74,38,125,103,36,10,13,4,46,505,0,0,0,0,0,0,0,0,0,0,0,8,14,22,18,46,140,96,319,446,230,60,70,88,164,1702,151,61,116,391,448,1390,2533,1664,1198,1889,2608,869,13314
60106,109,0,0,0,0,0,5,6,7,0,3,0,4,21,0,0,0,0,0,0,4,5,7,6,0,5,25,4,0,0,8,12,34,43,16,5,0,6,13,145,0,0,0,0,0,3,0,0,3,0,0,66,70,6,0,9,10,27,137,424,361,292,296,176,197,1942,0,0,0,3,4,60,96,49,12,7,5,30,266,0,0,11,27,31,76,58,12,0,6,0,23,250,0,0,0,11,3,10,7,6,0,0,0,0,39,0,5,6,10,3,0,3,0,0,0,0,0,36,0,0,12,61,35,79,61,17,3,4,0,34,298,0,0,0,0,0,0,4,0,0,0,0,3,8,4,5,33,109,74,226,229,86,16,16,4,90,894,33,19,58,237,422,760,1220,728,512,490,286,405,5170
60201,516,0,0,0,4,0,18,37,8,3,3,8,10,92,0,0,0,0,0,0,16,20,15,13,10,3,71,14,7,10,59,73,175,207,70,25,18,14,56,721,0,0,0,0,0,0,9,0,0,4,4,330,345,14,15,24,121,158,669,1852,1371,1084,1434,1183,727,8653,3,0,0,9,42,255,470,175,80,53,41,120,1249,0,4,30,142,162,365,256,74,27,14,8,88,1165,0,0,7,19,14,29,23,17,0,0,0,17,129,5,6,23,76,41,41,25,5,0,0,0,11,221,41,10,109,369,202,444,244,57,24,8,13,110,1630,3,0,0,3,0,3,3,0,0,0,0,23,42,54,22,168,617,462,1143,1007,323,129,81,58,360,4431,184,88,279,1120,1800,3427,5049,3041,1956,2321,1807,1567,22635
60202,138,0,0,0,0,3,6,14,0,3,3,0,3,35,0,0,0,0,0,3,4,3,4,7,3,4,32,6,0,7,5,19,59,48,20,13,4,3,28,206,0,0,0,0,0,0,0,0,0,0,0,117,126,6,0,14,26,58,210,590,409,305,342,209,291,2459,0,0,0,3,5,47,79,35,15,8,4,30,223,0,0,4,36,36,67,51,15,4,5,3,16,230,0,0,0,5,4,4,8,0,0,0,0,3,30,3,0,8,13,3,9,6,0,0,0,0,3,50,9,0,19,66,45,98,65,17,3,5,0,42,362,0,0,0,0,4,3,0,0,0,0,0,8,11,12,0,35,127,99,230,200,69,22,15,9,104,915,66,41,95,374,741,1129,1536,851,540,552,330,611,6872
60203,212,0,0,0,3,0,13,16,7,3,6,0,4,60,0,0,0,0,0,0,14,7,0,3,4,9,41,11,0,3,29,49,105,92,28,10,5,4,43,384,0,0,0,0,0,3,8,5,0,0,0,179,191,13,5,10,59,92,380,891,586,414,444,302,441,3644,0,0,0,7,11,81,112,47,19,18,8,42,350,0,7,19,70,72,118,61,19,5,3,4,35,401,4,0,0,4,3,12,10,4,3,0,0,15,58,6,0,16,25,13,16,9,0,0,0,0,6,78,9,7,45,168,99,214,98,18,3,6,5,61,739,0,0,0,0,0,0,6,0,0,0,0,11,23,18,17,74,273,201,446,290,83,28,27,12,169,1648,119,61,171,702,1253,1943,2384,1261,783,781,517,972,10952
60301,79,0,0,0,0,0,10,8,0,0,0,0,8,32,0,0,0,0,0,0,11,7,0,8,0,3,23,3,0,3,4,16,46,34,12,8,3,0,17,140,0,0,0,0,0,0,0,0,0,0,0,42,47,3,3,4,10,29,139,343,198,163,158,95,166,1314,0,0,0,0,5,34,30,10,15,5,4,23,115,0,0,0,16,15,22,16,4,0,0,0,3,92,0,0,0,0,0,5,3,0,0,3,0,0,12,0,0,4,9,6,4,0,0,0,0,0,3,28,4,0,11,43,21,52,41,3,3,0,4,16,208,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,23,73,46,113,92,24,23,5,6,54,470,33,14,39,202,306,529,724,418,303,252,163,330,3319
60302,167,0,0,0,4,6,10,11,0,0,0,5,5,38,0,0,0,0,0,0,13,0,9,3,0,8,26,5,0,0,13,24,58,45,20,18,4,6,21,211,0,0,0,0,0,0,0,0,0,0,0,95,100,7,3,0,31,55,223,564,326,273,268,169,240,2161,0,0,0,4,4,46,64,29,5,13,7,25,197,0,0,10,36,33,80,46,7,4,4,0,23,240,0,0,0,3,6,0,7,0,0,0,0,3,23,0,0,3,10,3,8,6,0,0,0,0,5,25,6,5,27,62,36,105,53,19,0,0,0,28,346,0,0,0,0,0,0,0,0,0,0,0,5,9,12,4,38,120,77,236,172,56,9,17,12,89,847,64,43,91,337,568,1022,1394,722,468,487,315,530,6049
60303,45,0,0,0,0,0,3,4,0,0,0,0,4,14,0,0,0,0,0,0,3,0,0,0,0,4,8,6,0,0,7,13,18,14,3,0,3,4,5,68,0,0,0,0,0,0,4,0,0,0,0,31,27,3,0,5,12,13,74,121,61,56,31,28,92,498,0,0,0,3,0,6,14,0,0,0,0,12,42,0,0,6,11,8,14,9,0,0,0,0,7,65,0,0,0,0,4,0,7,0,0,0,0,0,11,0,0,0,8,4,0,0,0,0,0,0,6,12,0,0,10,18,14,40,14,0,0,3,0,9,111,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,40,34,53,46,4,3,3,0,37,245,22,18,44,139,283,413,436,176,128,92,70,245,2064
