SA3_CODE_2021,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Tot_persons_C21_M,Tot_persons_C21_F,Tot_persons_C21_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_0_4_C21_M,Age_0_4_C21_F,Age_0_4_C21_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_5_14_C21_M,Age_5_14_C21_F,Age_5_14_C21_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_15_19_C21_M,Age_15_19_C21_F,Age_15_19_C21_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_20_24_C21_M,Age_20_24_C21_F,Age_20_24_C21_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_25_34_C21_M,Age_25_34_C21_F,Age_25_34_C21_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_35_44_C21_M,Age_35_44_C21_F,Age_35_44_C21_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_45_54_C21_M,Age_45_54_C21_F,Age_45_54_C21_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_55_64_C21_M,Age_55_64_C21_F,Age_55_64_C21_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_65_74_C21_M,Age_65_74_C21_F,Age_65_74_C21_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_75_84_C21_M,Age_75_84_C21_F,Age_75_84_C21_P,Age_grp_85over_C11_M,Age_grp_85over_C11_F,Age_grp_85over_C11_P,Age_grp_85over_C16_M,Age_grp_85over_C16_F,Age_grp_85over_C16_P,Age_grp_85over_C21_M,Age_grp_85over_C21_F,Age_grp_85over_C21_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,OS_vis_C21_M,OS_vis_C21_F,OS_vis_C21_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Abor_C21_M,IP_Abor_C21_F,IP_Abor_C21_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_Tor_Strt_Is_2021_Ce_M,IP_Tor_Strt_Is_2021_Ce_F,IP_Tor_Strt_Is_2021_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2021_Ce_M,IP_B_Ab_To_St_Is_2021_Ce_F,IP_B_Ab_To_St_Is_2021_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,IP_Tot_2021_Ce_M,IP_Tot_2021_Ce_F,IP_Tot_2021_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Aust_2021_Ce_M,Brthplace_Aust_2021_Ce_F,Brthplace_Aust_2021_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,Brthplace_Elsewhere_2021_Ce_M,Brthplace_Elsewhere_2021_Ce_F,Brthplace_Elsewhere_2021_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Eng_only_2021_Ce_M,LSH_Eng_only_2021_Ce_F,LSH_Eng_only_2021_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,LSH_Oth_Lan_2021_Ce_M,LSH_Oth_Lan_2021_Ce_F,LSH_Oth_Lan_2021_Ce_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P,Aust_citiz_C21_M,Aust_citiz_C21_F,Aust_citiz_C21_P
60301,5902,5437,11342,5878,5353,11228,6528,5911,12440,372,365,734,274,281,555,326,286,610,797,785,1579,766,715,1482,741,708,1456,335,292,633,356,323,680,395,346,741,259,212,467,263,205,472,346,317,667,552,569,1120,528,510,1041,626,634,1264,815,778,1594,635,650,1285,719,709,1433,963,898,1861,929,872,1799,887,840,1723,954,835,1789,995,877,1873,1113,980,2096,609,468,1073,788,618,1407,902,724,1630,208,177,386,277,229,507,396,281,679,39,60,102,54,68,126,73,78,148,11,24,37,8,14,24,6,6,5,219,214,430,247,292,538,367,377,742,15,15,29,18,15,34,21,18,39,17,12,28,16,9,31,23,25,45,245,241,491,277,314,594,411,418,829,5120,4735,9857,4876,4447,9321,5442,4906,10346,434,420,853,436,388,826,490,471,962,5518,5149,10668,5383,4914,10300,5895,5332,11231,61,87,151,67,72,137,111,121,235,5379,5011,10388,5297,4847,10148,5868,5327,11195
60302,9092,8848,17940,9624,9519,19149,10873,10841,21707,560,527,1084,472,504,973,540,531,1071,1297,1163,2464,1245,1107,2357,1270,1273,2538,537,481,1014,561,499,1057,594,478,1070,353,318,666,379,342,720,461,411,868,744,846,1585,818,848,1664,989,1067,2054,1228,1279,2502,1062,1138,2200,1211,1318,2523,1376,1402,2777,1335,1476,2808,1433,1466,2901,1450,1458,2906,1665,1653,3320,1759,1842,3599,1016,866,1883,1382,1276,2652,1696,1555,3250,427,381,813,585,515,1098,756,680,1438,102,135,233,129,165,301,165,216,388,17,26,42,38,36,66,9,5,14,639,651,1284,743,762,1504,966,935,1895,38,54,88,26,28,62,23,27,51,21,16,36,24,22,48,19,22,42,691,720,1408,794,818,1611,1007,985,1988,7325,7187,14516,7336,7270,14607,8355,8315,16668,1357,1307,2665,1479,1454,2934,1691,1700,3389,8504,8279,16785,8666,8518,17180,9731,9654,19390,254,301,558,316,358,676,415,490,904,8269,8101,16362,8575,8499,17072,9710,9729,19441
60303,3321,3194,6521,3450,3292,6744,3920,3663,7582,154,154,302,127,108,239,116,108,222,343,322,674,311,305,614,276,261,532,131,93,222,119,85,202,148,113,264,94,80,175,86,86,181,124,81,205,229,255,480,222,244,460,357,337,700,341,349,687,303,319,621,347,361,708,512,498,1012,481,443,927,447,418,862,664,688,1355,710,690,1401,745,785,1538,581,457,1038,704,672,1379,851,757,1608,226,199,425,288,255,548,406,341,750,51,90,144,90,81,176,97,98,200,30,41,67,66,68,143,25,13,39,138,111,249,156,147,306,170,170,338,12,11,17,5,9,13,6,9,21,10,0,16,3,3,9,11,4,22,163,123,284,168,165,330,192,194,382,2792,2661,5454,2703,2539,5246,3031,2813,5850,374,370,740,352,366,715,527,545,1067,3132,2999,6126,3066,2879,5945,3400,3194,6597,68,74,139,64,96,167,202,199,398,3073,2923,5996,3052,2836,5886,3387,3170,6551
60401,23150,24814,47967,22949,24579,47530,24054,25972,50028,1508,1433,2943,1324,1305,2625,1285,1231,2521,3135,3108,6245,2910,2781,5694,3008,2877,5880,1726,1634,3359,1579,1503,3079,1428,1442,2873,1243,1282,2529,1323,1302,2624,1326,1368,2689,2277,2560,4834,2307,2511,4817,2678,2881,5557,2839,3166,6006,2465,2731,5191,2527,2849,5374,3395,3615,7008,3143,3493,6633,2959,3318,6280,3059,3271,6326,3246,3542,6785,3503,3791,7296,2333,2438,4769,2711,2879,5590,3029,3304,6334,1272,1617,2889,1491,1787,3275,1772,2063,3834,367,698,1064,459,751,1211,535,849,1386,68,62,131,50,47,98,34,20,55,1274,1346,2622,1517,1629,3144,1918,2126,4044,82,78,163,74,64,136,60,64,129,39,65,100,51,75,132,79,65,150,1390,1495,2881,1637,1775,3416,2053,2258,4314,19960,21422,41380,19356,20710,40071,20289,21888,42172,1945,2108,4056,1879,2112,3992,2261,2544,4804,21770,23308,45078,21098,22568,43664,22010,23817,45828,428,559,988,438,578,1009,741,889,1627,21395,22977,44371,20923,22434,43355,22009,23824,45838
60402,21090,22138,43223,21408,22841,44253,23559,24730,48293,1400,1345,2743,1177,1174,2351,1200,1153,2354,2849,2715,5571,2761,2637,5396,2810,2722,5531,1457,1366,2826,1373,1298,2670,1339,1226,2566,1070,1066,2136,1074,1065,2143,1210,1157,2364,2085,2289,4376,2159,2316,4476,2802,2892,5689,2668,2941,5612,2375,2615,4986,2415,2669,5086,3021,3204,6221,2941,3246,6187,2966,3236,6206,2988,3094,6081,3142,3312,6457,3345,3657,7000,2146,2185,4323,2685,2973,5658,3233,3388,6625,1076,1299,2372,1348,1510,2851,1775,1906,3680,327,640,960,385,696,1081,472,726,1196,60,62,118,117,131,251,48,32,82,933,953,1885,1140,1192,2336,1477,1577,3056,59,56,114,72,69,142,76,68,147,42,34,76,48,39,84,63,73,140,1035,1044,2079,1261,1306,2563,1616,1719,3343,18200,19134,37338,17997,19101,37103,19511,20654,40167,1879,1993,3871,1888,2095,3985,2615,2721,5334,19900,20940,40839,19591,20846,40439,21184,22342,43525,429,505,932,527,676,1197,1078,1191,2261,19417,20489,39908,19506,20845,40352,21177,22445,43627
60403,9271,8687,17956,8899,8341,17243,9198,8641,17841,673,589,1262,535,479,1008,502,487,992,1297,1206,2500,1205,1063,2277,1138,1044,2186,655,553,1214,496,458,949,475,426,899,454,434,887,504,426,930,426,380,801,982,982,1969,909,938,1853,1088,1024,2111,1218,1206,2428,959,967,1923,1016,985,1993,1424,1373,2803,1326,1273,2604,1240,1168,2403,1289,1160,2445,1429,1288,2717,1413,1374,2787,843,694,1536,1004,882,1887,1218,1084,2304,342,345,689,429,432,868,552,500,1049,91,137,228,95,136,231,133,174,306,49,46,96,50,24,72,15,10,27,696,678,1377,871,854,1727,975,980,1949,32,33,64,35,27,62,24,44,75,25,25,50,32,32,69,48,33,78,756,739,1490,947,920,1859,1049,1056,2103,7854,7439,15287,7267,6788,14058,7244,6883,14122,891,819,1707,832,790,1627,1034,939,1970,8687,8168,16854,8028,7529,15557,7993,7582,15574,176,211,386,224,200,425,381,325,710,8339,7863,16207,7891,7402,15293,7880,7505,15388
69797,84,34,115,52,19,75,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,10,6,5,7,0,0,0,15,7,21,18,3,21,4,0,4,16,10,21,11,0,11,7,0,4,19,0,24,10,0,15,7,0,7,13,5,20,7,8,9,0,0,0,5,3,9,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,26,31,11,42,8,0,13,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,52,32,83,31,18,51,9,0,6,23,4,22,17,0,22,0,0,6,68,31,98,36,23,58,12,0,11,3,0,7,13,0,13,0,0,0,66,34,92,38,17,55,9,0,6
69999,612,460,1075,518,393,911,758,616,1377,25,20,42,21,15,39,21,19,42,31,30,57,19,25,35,50,36,92,45,56,96,31,30,62,43,48,95,54,47,105,61,33,91,71,53,119,133,72,207,121,64,182,135,92,228,105,56,164,93,56,145,99,97,198,88,64,153,78,63,138,130,78,203,90,74,157,53,56,110,104,98,199,42,33,73,45,43,85,90,72,163,8,12,20,7,8,15,18,13,31,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,58,17,73,33,21,51,86,55,143,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,3,5,56,15,76,32,21,54,93,64,150,473,351,820,381,282,658,551,428,973,97,83,184,70,67,142,76,82,161,474,387,856,375,303,678,525,459,978,43,42,78,30,32,65,33,41,74,446,373,817,364,299,665,521,463,985
70101,12274,10496,22773,13792,12047,25837,13788,13254,27044,628,566,1198,690,684,1371,702,646,1352,1014,1020,2033,1134,1062,2199,1174,1178,2355,650,526,1176,506,461,972,488,538,1028,1159,1019,2175,1060,928,1987,1059,960,2018,2830,2526,5352,3603,3295,6900,3403,3538,6943,1944,1639,3579,2182,1868,4048,2217,2223,4447,1728,1470,3200,1973,1598,3566,1741,1608,3350,1438,1089,2522,1506,1220,2723,1540,1356,2894,609,424,1033,809,614,1425,983,792,1775,232,175,411,262,219,482,377,325,705,37,56,91,71,90,163,88,87,182,841,849,1691,1416,1049,2463,663,246,908,654,647,1294,549,610,1163,592,678,1272,37,21,57,34,16,46,39,36,72,32,26,60,32,16,47,51,43,99,719,691,1408,612,647,1262,684,757,1444,7545,6647,14190,7637,6570,14209,7800,7297,15093,3125,2827,5948,4299,4061,8359,4687,4941,9629,8471,7358,15835,9019,7674,16690,8707,8174,16879,1986,2028,4017,2974,2974,5952,3686,3943,7630,8923,7853,16772,9369,8077,17445,9607,9114,18721
70102,26613,24961,51578,27083,26679,53762,27068,27633,54701,1927,1770,3698,2022,1991,4015,1943,1839,3783,3576,3510,7086,3625,3446,7074,3913,3699,7607,1900,1594,3487,1694,1542,3240,1599,1503,3103,1956,1623,3582,1737,1604,3342,1654,1507,3150,4411,4093,8508,4721,4817,9536,4455,4870,9330,4114,4031,8146,4190,4196,8381,4103,4459,8561,3710,3741,7448,3544,3661,7205,3470,3603,7070,3064,2768,5829,2960,2939,5895,2844,2947,5791,1443,1236,2679,1859,1640,3498,2067,2069,4128,428,460,889,612,655,1267,841,921,1770,89,132,224,126,183,310,175,224,397,254,281,535,500,470,966,124,92,218,2419,2207,4623,1858,2066,3931,2216,2545,4758,117,103,219,109,119,228,92,92,186,243,260,503,244,250,494,374,404,776,2776,2571,5346,2212,2443,4649,2681,3038,5717,16628,15737,32367,15863,15352,31221,16209,16116,32332,6901,6791,13694,8274,8529,16797,8765,9530,18290,17134,16799,33934,16690,16234,32927,16446,16364,32805,5540,5824,11364,7561,7796,15361,8366,9109,17474,19798,19718,39519,20557,20223,40774,21065,21397,42457
70103,10130,8496,18619,14010,9520,23533,11481,9501,20983,582,594,1181,639,663,1300,570,538,1105,1445,1340,2781,1527,1354,2879,1341,1357,2698,780,589,1368,793,552,1345,683,569,1258,961,416,1373,1078,537,1607,894,470,1360,1113,992,2101,2402,1272,3673,1644,1171,2813,1603,1592,3198,2371,1506,3876,1602,1417,3019,1668,1454,3126,2462,1674,4132,1821,1564,3388,1258,1010,2266,1683,1209,2891,1558,1322,2875,554,383,941,835,589,1426,986,805,1794,152,100,250,195,145,342,341,247,582,19,25,46,31,31,67,45,52,97,69,85,149,1024,113,1139,1248,160,1411,587,592,1176,1430,704,2140,1547,825,2371,44,30,79,52,24,76,56,39,92,39,48,91,58,47,107,67,65,136,671,674,1341,1540,779,2324,1671,934,2604,7599,6291,13893,9704,6945,16648,9065,7094,16162,1122,1158,2280,1675,1300,2976,1262,1452,2719,8296,7005,15307,9858,7711,17567,8771,7814,16595,486,489,973,766,617,1378,563,681,1240,8408,7071,15481,10052,7879,17931,9058,8067,17128
70104,13888,13729,27617,16998,16698,33696,18401,18775,37176,1476,1350,2831,1782,1686,3461,1680,1633,3317,2300,2274,4577,2650,2578,5219,3104,2973,6079,1002,989,1990,1040,999,2040,1142,1120,2265,1224,1113,2337,1331,1286,2619,1299,1215,2514,2453,2643,5096,3323,3423,6752,3244,3626,6870,2309,2324,4632,2731,2750,5484,2896,3184,6076,1643,1586,3235,2116,1936,4052,2331,2266,4591,961,903,1864,1289,1242,2533,1554,1526,3079,362,357,720,520,552,1070,827,853,1676,131,148,283,175,206,380,269,284,556,23,43,67,44,49,88,61,92,159,51,73,129,105,165,272,42,52,91,1248,1435,2682,1609,1697,3297,1968,2267,4236,65,65,127,87,74,156,88,61,152,103,92,195,128,139,268,212,183,392,1408,1593,3002,1821,1903,3726,2268,2509,4776,10636,10259,20894,12182,11578,23762,12928,12747,25679,1958,2253,4212,3234,3614,6844,3745,4502,8252,11408,11136,22545,13177,12578,25756,13498,13498,27004,1235,1413,2648,2335,2688,5025,3024,3607,6633,11812,11487,23301,14017,13548,27562,15194,15318,30511
70201,18243,17826,36063,17901,18178,36080,18090,18383,36471,1538,1391,2926,1371,1269,2641,1388,1268,2654,2795,2600,5399,2606,2482,5086,2675,2468,5146,1315,1257,2573,1232,1100,2329,1184,1067,2254,1437,1342,2779,1386,1286,2673,1135,1127,2258,3137,3193,6337,3125,3328,6453,3306,3626,6930,2770,2804,5575,2536,2662,5198,2821,2791,5614,2511,2511,5023,2467,2627,5096,2210,2374,4588,1831,1668,3501,1971,2066,4036,1926,2048,3975,650,647,1304,861,867,1732,1048,1076,2126,212,295,504,280,362,633,330,402,735,48,114,154,66,130,195,61,137,202,1090,1246,2338,1060,1319,2377,85,82,165,6363,6557,12918,6246,6550,12802,6619,6778,13396,22,19,44,41,40,83,25,27,53,49,47,100,89,93,182,68,67,140,6441,6625,13058,6380,6680,13058,6714,6874,13587,14013,13890,27905,12842,13018,25861,13233,13480,26714,2692,2742,5433,3125,3245,6365,3610,3691,7305,10629,10418,21045,9509,9556,19065,9762,9960,19727,5271,5889,11160,5580,6284,11862,6415,7038,13455,14532,14978,29518,13698,14359,28058,14190,15039,29230
70202,2874,2847,5723,2892,2643,5534,2702,2587,5287,262,263,528,268,229,500,229,225,457,508,463,971,485,399,884,420,382,802,243,238,477,212,169,379,196,185,380,244,268,513,271,244,515,223,182,403,451,460,913,480,490,966,491,499,989,377,385,764,362,345,702,335,363,698,323,339,664,364,345,704,306,308,615,275,266,543,263,255,523,283,272,553,158,99,263,151,122,271,169,132,301,26,40,64,39,34,77,45,34,81,8,15,17,3,10,16,8,12,14,64,84,146,51,64,120,11,17,25,1775,1870,3650,1793,1670,3461,1629,1651,3272,11,5,16,3,5,13,6,3,7,12,11,28,9,15,23,13,13,16,1798,1887,3685,1813,1691,3500,1642,1661,3302,2488,2449,4931,2381,2179,4556,2217,2141,4355,176,198,381,237,256,495,274,273,543,1485,1364,2851,1342,1216,2560,1289,1216,2506,961,1080,2037,1173,1185,2358,1120,1166,2284,2554,2535,5085,2459,2314,4776,2279,2271,4552
70203,8226,7526,15745,8272,7831,16101,8076,7726,15805,789,693,1482,710,704,1414,532,462,990,1569,1401,2971,1440,1259,2695,1322,1227,2545,715,635,1355,573,581,1156,702,603,1303,610,688,1298,641,629,1265,605,602,1213,1277,1235,2515,1287,1381,2674,1288,1376,2662,1172,1088,2263,1181,1085,2263,1042,1100,2142,980,872,1849,1079,1045,2123,1017,1004,2020,731,618,1348,819,729,1553,857,783,1643,301,212,516,424,320,746,518,467,987,61,62,130,102,80,179,173,91,264,9,16,21,12,18,33,18,11,31,321,344,666,437,382,821,32,48,76,5363,5404,10771,5344,5462,10808,5363,5398,10754,21,12,31,18,20,41,18,17,38,56,46,98,77,78,158,39,46,81,5440,5465,10904,5433,5564,11000,5418,5459,10872,7408,6935,14340,7032,6789,13824,6929,6657,13581,400,327,727,472,422,896,452,463,913,2957,2361,5320,2527,2129,4660,2350,2027,4371,4742,4818,9562,4735,4815,9547,4998,5095,10094,7629,7082,14710,7340,7020,14356,7158,6859,14015
70204,7206,6813,14014,6578,6437,13014,6440,6361,12798,715,665,1378,580,553,1135,533,448,981,1505,1386,2890,1349,1226,2581,1117,1062,2179,567,483,1049,639,539,1177,599,545,1145,542,538,1077,509,494,1005,530,524,1054,1230,1212,2437,1108,1144,2263,1055,1165,2221,1143,1155,2299,927,1038,1970,1046,1056,2100,892,789,1684,766,764,1533,765,779,1543,469,426,897,470,487,962,535,529,1067,121,107,231,183,146,331,208,195,400,16,37,52,27,33,59,42,53,90,4,9,17,0,6,5,5,3,15,21,27,45,33,31,63,19,17,33,4108,4264,8378,4305,4377,8677,4008,4117,8122,20,20,44,23,14,30,18,10,27,110,102,213,72,78,156,41,41,82,4239,4390,8628,4401,4463,8868,4067,4171,8236,6528,6216,12747,5758,5684,11439,5412,5418,10832,452,429,874,386,409,801,369,419,784,2646,2188,4837,1758,1611,3370,1647,1571,3217,4156,4275,8438,4189,4321,8512,4039,4185,8227,6733,6398,13129,5948,5900,11852,5544,5613,11158
70205,8963,8865,17825,9647,9060,18713,9580,9158,18739,881,952,1833,898,812,1705,772,641,1417,1642,1589,3230,1600,1504,3100,1548,1430,2980,667,640,1306,759,637,1396,690,655,1349,778,780,1554,741,700,1438,835,787,1623,1426,1471,2889,1695,1641,3337,1730,1721,3459,1170,1292,2458,1139,1163,2306,1268,1298,2561,1039,1030,2069,1199,1234,2439,1066,1133,2196,833,697,1530,911,825,1737,879,885,1759,378,290,663,500,400,897,560,436,996,139,95,229,171,137,307,193,137,335,15,31,49,32,20,54,32,34,64,170,187,361,398,283,683,200,58,257,4333,4622,8958,4374,4479,8850,4424,4695,9118,30,31,56,28,27,58,30,31,53,107,138,251,125,132,254,56,69,121,4470,4792,9260,4523,4636,9159,4508,4788,9290,7799,7725,15522,7512,7102,14621,7376,7292,14669,537,606,1146,699,725,1421,898,902,1797,5072,4774,9846,4573,4074,8646,4402,4088,8492,2981,3287,6269,3481,3593,7073,3759,3980,7744,8085,8033,16114,7943,7495,15437,7789,7694,15483
79797,91,16,105,58,12,73,83,15,99,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,0,4,0,0,0,4,0,4,15,0,16,4,0,4,6,3,6,29,8,38,22,6,26,16,4,23,19,0,17,17,0,19,22,0,22,17,0,13,9,0,11,18,3,19,11,4,11,4,0,4,17,0,17,4,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,84,30,107,64,17,75,12,7,17,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,9,59,8,68,8,5,16,45,8,56,26,6,29,48,6,50,23,0,22,66,14,77,17,8,28,53,5,63,11,0,19,38,0,41,10,0,11,64,15,81,12,5,16,48,8,61
79999,1020,852,1870,1334,1155,2485,1826,1675,3500,29,36,59,44,39,79,89,69,164,39,43,84,48,75,125,166,122,285,14,23,32,21,13,31,30,64,95,65,74,143,103,87,188,84,99,183,201,166,365,220,240,460,292,364,661,142,89,231,216,179,393,305,268,573,130,137,274,256,204,458,311,280,591,241,201,441,228,214,438,300,279,579,139,80,223,172,104,281,205,114,318,15,9,24,24,11,33,33,17,49,0,0,4,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,80,55,130,381,298,684,637,606,1247,0,0,4,3,3,6,14,8,18,4,0,4,7,3,10,8,3,7,80,53,130,391,305,701,658,617,1276,637,529,1171,752,633,1383,1102,1001,2106,229,225,454,193,209,401,243,250,492,760,667,1426,721,641,1367,861,745,1605,113,91,196,235,218,454,253,298,551,754,620,1377,945,808,1756,1180,1078,2256
80101,45683,46789,92472,47405,48640,96050,52533,53530,106061,3407,3134,6540,3459,3161,6620,3259,3019,6279,5402,5110,10512,5977,5439,11416,6776,6210,12979,3130,2928,6054,2779,2666,5447,2965,2810,5775,4155,4146,8306,4112,3994,8104,3988,4061,8052,7760,7793,15553,7660,7970,15636,9309,9116,18425,6721,6660,13379,7038,7129,14166,7923,8050,15972,5292,5814,11107,5571,5614,11186,6264,6294,12556,5074,5681,10750,4659,5440,10102,4773,5258,10035,3043,3145,6188,3903,4416,8317,4198,5041,9242,1337,1606,2940,1717,1937,3659,2371,2708,5077,367,771,1142,522,878,1397,704,961,1667,296,402,694,442,690,1131,102,119,223,556,525,1084,758,764,1520,1096,1017,2116,18,29,44,19,30,51,22,19,35,18,10,28,20,24,43,21,39,56,591,561,1158,796,818,1617,1138,1071,2207,32550,33270,65818,32920,33230,66153,36233,36309,72545,10764,11267,22026,12017,12893,24906,14505,15538,30044,35247,35992,71241,35031,35436,70467,38247,38516,76764,8221,8800,17018,10023,10835,20859,12296,13118,25419,39852,40938,80788,40340,41173,81513,44696,45710,90409
80103,976,488,1467,1064,516,1581,1289,646,1934,23,23,43,35,28,61,25,25,52,62,45,110,24,40,65,51,59,110,41,21,63,40,22,57,47,33,81,113,35,146,107,27,134,117,53,171,172,66,239,231,77,311,288,94,383,178,60,237,181,55,240,225,89,312,154,81,234,185,84,274,197,85,281,132,75,207,139,81,222,183,93,269,69,58,120,93,61,150,93,80,176,31,22,53,20,29,49,55,34,85,5,3,7,8,9,15,9,8,16,0,7,8,17,9,28,0,0,0,53,17,64,103,13,123,102,27,131,0,0,0,0,0,0,4,0,5,0,0,0,3,0,3,5,0,3,55,17,65,112,13,126,107,32,136,720,372,1098,748,345,1095,802,364,1164,170,80,250,180,95,276,207,129,338,574,403,976,497,365,864,568,378,950,41,35,77,55,44,100,118,101,214,582,413,993,500,381,881,624,435,1055
80104,23344,23957,47303,35220,35918,71139,43701,43981,87682,2312,2125,4443,3569,3216,6781,3505,3326,6832,3660,3541,7202,5308,5079,10385,6891,6511,13395,1492,1430,2922,2158,2147,4300,2496,2460,4957,1684,1806,3491,2418,2623,5040,2915,2847,5762,4365,4876,9238,6682,7440,14119,8011,8277,16292,4305,4461,8769,6543,6465,13005,8209,8279,16485,2844,2830,5674,4290,4299,8590,5640,5502,11141,1605,1724,3325,2419,2567,4991,3174,3330,6503,754,805,1566,1234,1430,2668,1871,2262,4136,262,290,553,493,556,1048,818,981,1797,55,69,121,99,104,209,165,205,374,173,238,409,393,560,956,77,130,208,285,258,542,458,450,908,672,694,1363,12,6,13,14,8,18,21,16,31,9,6,16,6,9,14,19,18,43,303,272,572,481,464,945,703,728,1434,15713,16242,31955,21947,22299,44250,26122,26265,52389,6798,6984,13779,11649,12044,23699,16279,16445,32717,16085,16512,32602,22016,22339,44355,25284,25566,50856,6465,6798,13265,11607,12049,23654,16843,16879,33719,20407,20732,41140,29422,29659,59077,36026,36375,72403
