SA3_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
30605,194,215,40,58,12,0,54,656,0,0,9,16,22,57,45,9,7,0,0,19,183,0,0,5,4,9,16,23,7,9,0,0,8,68,0,0,0,0,0,0,10,3,3,3,0,13,42,4,0,21,66,52,93,53,9,6,0,0,57,356,0,0,0,0,0,0,0,0,0,0,0,410,419,18,10,55,153,156,655,1004,395,272,186,55,725,3679,0,0,9,28,51,128,82,11,15,5,0,52,392,0,7,48,128,63,71,23,6,3,0,0,37,393,0,0,3,4,4,18,6,0,0,0,0,4,38,4,6,29,33,10,11,3,0,0,0,0,17,104,16,13,147,201,117,139,59,3,6,6,0,98,794,0,0,0,3,3,5,0,0,0,0,0,44,62,20,29,234,395,253,374,172,24,25,10,4,254,1789,123,45,476,1529,890,1944,2018,745,451,359,110,1578,10262,0,6,3,15,16,77,228,170,109,100
30701,232,295,36,90,25,3,80,859,0,0,0,18,12,41,32,3,4,3,0,20,136,0,0,0,9,10,21,33,0,9,0,0,12,82,0,0,0,3,0,10,14,10,0,5,3,23,65,11,0,21,71,38,71,28,8,3,0,4,43,288,0,0,0,3,0,9,5,0,0,0,0,414,434,50,12,76,188,175,768,1236,530,376,337,118,938,4808,0,0,5,33,70,93,82,26,10,9,4,49,387,0,4,44,86,63,61,16,0,5,0,0,30,310,0,4,0,11,5,4,4,0,0,0,0,13,43,0,0,19,22,7,0,3,0,0,0,0,4,56,11,13,94,141,71,97,29,14,0,4,0,62,540,0,0,0,4,0,0,0,0,0,0,0,24,32,13,21,170,296,215,256,138,38,21,7,5,185,1362,209,44,412,1174,769,1848,2335,981,616,574,235,1672,10872,40,7,9,33,37,109,333,291,169,163
30702,256,338,39,112,25,7,71,957,0,0,5,19,18,35,31,3,0,0,0,14,124,0,0,0,0,3,17,31,6,5,4,0,15,86,0,0,0,0,0,7,6,12,4,3,0,6,49,3,0,22,55,47,82,35,8,5,4,3,44,311,0,0,0,3,0,6,6,0,0,0,0,312,326,18,6,70,152,184,730,1260,554,351,273,85,728,4421,0,0,8,22,49,108,90,21,11,3,3,46,358,0,4,41,99,52,56,26,4,7,0,0,32,313,0,0,0,3,10,8,7,0,0,0,0,10,40,0,4,22,29,6,0,0,0,0,0,0,4,74,13,10,100,159,100,111,37,9,7,3,3,51,607,0,0,0,0,0,0,0,0,0,0,0,29,28,15,20,181,316,219,290,153,42,19,3,8,171,1428,119,41,415,1409,841,1886,2300,954,532,421,172,1409,10498,9,15,0,21,36,86,303,228,140,127
30703,267,235,27,44,9,3,58,758,0,0,9,30,45,71,33,8,0,0,0,18,218,0,0,4,4,4,25,8,4,0,0,0,4,61,0,0,0,0,6,7,16,4,4,0,0,20,52,3,3,15,88,53,101,59,11,0,0,0,43,380,0,0,0,0,4,7,5,0,0,0,0,324,335,17,15,55,200,230,883,1126,414,208,132,52,685,4016,0,4,8,37,48,97,73,9,4,0,3,26,310,0,3,49,103,81,75,24,6,3,0,0,33,375,0,0,3,12,10,12,5,3,0,0,0,13,49,0,3,21,33,16,11,0,0,0,0,0,8,93,8,14,104,197,125,137,48,8,6,0,0,81,725,0,0,3,3,4,4,0,0,0,0,0,18,33,11,20,186,379,285,332,147,27,16,7,5,175,1579,99,43,442,1730,1043,2215,2198,720,331,243,86,1318,10452,20,8,3,20,26,86,260,181,93,65
30801,109,249,47,402,52,26,67,992,0,0,0,3,0,12,20,8,16,3,0,8,75,0,0,0,5,0,4,17,3,20,0,0,13,67,0,0,0,0,0,0,5,5,6,5,12,9,49,0,0,7,21,6,22,6,0,0,3,3,13,84,0,0,0,0,0,5,4,0,0,0,3,286,301,21,11,20,55,55,259,656,330,851,586,288,633,3759,0,0,8,15,34,68,77,17,32,15,11,34,302,0,4,20,36,20,21,8,0,0,4,0,22,135,0,0,4,6,0,5,6,0,3,0,0,0,27,0,0,8,5,4,0,0,0,0,0,0,4,29,0,7,51,52,30,29,7,0,7,4,0,19,216,0,0,0,0,0,0,0,0,0,0,0,18,19,5,14,89,112,93,117,97,16,40,22,13,98,720,68,33,155,363,230,635,1180,667,1222,1021,456,1038,7075,4,0,0,3,7,38,162,143,126,135
30803,505,801,143,384,78,23,159,2217,0,0,11,49,44,134,93,29,15,13,3,37,431,0,0,5,5,4,53,76,12,21,7,0,35,211,0,0,0,0,0,7,31,28,12,14,8,28,145,15,3,26,119,87,213,127,33,15,6,0,107,749,0,0,0,4,0,9,8,6,3,3,0,1336,1373,47,9,70,236,277,1359,2916,1594,1347,1278,446,2255,11832,7,11,28,43,160,395,362,94,74,27,4,155,1357,4,11,91,240,227,210,116,20,9,5,0,78,1003,0,0,6,22,29,38,35,6,3,3,0,24,167,6,10,85,115,27,38,12,0,0,0,0,21,317,30,31,349,465,287,310,156,33,25,4,0,198,1893,0,0,0,5,0,6,0,0,0,0,0,81,98,57,61,557,885,732,994,678,149,118,49,8,563,4847,223,90,893,3032,1928,4155,5737,2926,2114,2026,686,4315,28128,11,10,0,16,22,81,555,604,414,432
30804,75,116,20,138,15,5,26,426,0,0,3,0,0,8,11,0,7,0,0,4,27,0,0,0,0,0,9,8,0,3,0,0,5,38,0,0,0,0,0,0,15,0,0,0,0,4,27,8,0,6,14,5,9,5,0,0,0,0,0,50,0,0,0,0,0,4,3,0,0,0,0,120,123,17,4,17,42,52,199,410,191,296,195,73,269,1763,3,0,5,9,17,38,45,10,7,3,0,8,154,0,0,18,18,18,16,6,0,0,0,0,3,88,0,0,5,3,0,4,3,0,0,0,0,0,19,0,0,7,12,3,3,0,0,0,0,0,4,23,4,3,27,30,21,25,11,0,0,0,0,24,148,0,0,0,0,0,0,0,0,0,0,0,10,10,5,9,60,75,57,87,65,11,17,3,4,51,438,74,14,127,303,225,482,799,349,468,336,139,506,3818,19,3,0,3,19,34,89,80,55,96
30805,208,656,118,591,137,42,146,1943,0,0,5,22,7,40,39,9,14,9,4,18,169,0,0,3,6,0,19,49,7,34,19,0,23,163,0,0,0,0,0,0,14,14,9,26,9,10,84,3,0,16,37,38,69,63,16,10,3,0,29,294,0,0,0,0,0,0,7,0,0,0,0,498,505,22,0,40,90,99,499,1492,918,1281,1256,472,1103,7277,3,0,12,18,63,150,191,50,76,36,5,63,661,6,11,33,97,66,77,50,10,5,3,0,33,391,0,0,6,9,8,15,9,3,10,3,0,17,85,5,3,39,40,21,7,10,0,0,0,0,7,126,20,8,130,156,98,84,46,11,13,5,5,64,638,0,0,0,6,0,0,0,0,0,0,0,27,38,29,26,215,329,255,336,301,71,98,45,8,215,1942,119,42,389,1183,667,1540,2822,1634,2026,2014,683,1935,15046,5,0,4,14,10,40,183,262,239,370
30901,185,281,54,163,58,21,57,904,0,0,5,33,30,77,68,13,11,5,5,21,277,0,0,5,4,4,14,16,3,11,4,0,15,75,0,0,0,0,0,12,6,8,9,14,5,9,60,15,5,22,57,45,107,88,22,13,3,5,47,438,0,0,0,0,0,3,3,0,4,0,0,339,351,28,12,52,138,154,696,1245,627,605,596,261,716,5146,9,4,11,30,82,201,191,39,46,10,0,69,693,0,7,48,146,140,148,64,17,14,0,0,55,634,0,0,13,6,11,14,11,3,0,0,0,5,69,3,7,31,51,17,20,3,0,4,0,0,18,164,31,20,102,194,124,209,85,15,15,6,0,98,897,0,0,3,7,4,5,3,0,0,0,0,33,50,37,34,207,430,376,598,357,73,80,22,5,273,2500,173,59,438,1559,1147,2546,3006,1462,1037,1044,447,1655,14579,0,0,0,7,8,43,311,394,313,312
30902,225,333,54,123,28,10,48,907,3,0,11,27,35,78,69,21,13,3,0,30,295,0,0,0,0,5,19,22,3,14,5,0,3,72,0,0,0,0,0,7,14,10,6,6,0,9,44,9,3,19,62,62,94,74,23,8,11,5,34,397,0,0,0,0,0,3,5,0,0,0,0,345,355,24,10,45,135,186,741,1406,675,481,402,150,703,4959,0,3,4,34,81,186,207,34,32,14,0,75,674,0,7,59,168,131,160,88,11,7,0,0,78,716,0,0,3,12,13,21,15,6,0,3,0,15,85,7,10,43,59,13,28,8,0,0,0,0,13,179,8,7,115,222,136,196,85,12,4,3,3,95,886,0,0,0,6,0,3,0,0,0,0,0,32,44,13,26,240,499,379,581,393,64,49,24,5,309,2585,101,49,433,1532,1084,2462,2935,1249,750,684,253,1540,13078,3,0,0,4,13,27,230,303,203,183
30903,321,315,68,161,46,10,75,1129,0,0,12,52,42,90,56,14,14,9,0,26,314,0,0,3,12,9,33,19,5,13,0,0,16,103,0,0,0,0,0,6,18,8,0,8,0,9,50,19,0,39,80,60,138,91,12,12,4,8,49,525,0,0,0,4,3,4,0,0,0,0,0,355,369,44,18,73,190,239,917,1277,627,507,467,226,730,5320,6,9,4,28,111,308,213,34,50,22,0,91,872,0,6,57,166,174,205,83,12,8,0,0,44,753,3,3,11,23,15,14,9,0,0,4,0,15,94,8,0,42,61,12,13,9,0,0,0,0,20,165,29,17,162,280,172,212,87,18,15,4,0,124,1113,0,0,3,0,5,7,0,0,0,0,0,22,28,39,26,277,547,485,750,404,70,70,26,6,318,3032,194,65,591,2018,1468,3092,3189,1397,956,884,405,1719,15971,5,0,5,0,9,44,346,413,233,208
30904,91,155,21,62,14,7,25,401,0,0,0,14,12,44,33,9,3,0,0,5,128,0,0,0,0,3,6,12,7,3,0,0,7,30,0,0,0,0,0,3,0,0,0,3,0,0,20,7,0,8,27,17,31,24,7,3,0,0,21,147,0,0,0,0,0,0,0,0,0,0,0,149,151,14,3,25,65,81,283,578,238,203,154,57,318,2014,0,4,3,10,22,53,46,3,9,4,0,15,175,0,0,18,37,40,42,8,0,0,0,0,15,164,0,0,0,0,3,5,3,0,0,0,0,3,14,0,4,16,11,0,7,5,0,0,0,0,0,44,0,7,36,60,32,36,23,3,5,0,0,26,223,0,0,0,0,0,0,0,0,0,0,0,7,12,4,10,75,125,103,144,81,9,19,9,0,75,642,52,16,169,542,389,854,1100,457,348,269,97,601,4895,0,0,0,3,3,19,75,87,60,71
30905,190,297,78,127,34,14,46,846,0,0,7,22,24,62,60,20,17,7,6,29,258,0,0,0,0,8,14,23,5,16,0,0,9,77,0,0,0,0,0,0,7,12,3,6,4,10,45,9,0,19,30,28,72,57,15,5,3,0,26,256,0,0,0,0,0,8,3,0,0,0,0,266,282,24,11,43,101,131,610,1197,655,467,461,173,563,4433,0,3,0,14,36,130,112,26,23,6,4,38,394,0,7,27,74,76,82,38,10,4,4,0,30,344,0,0,0,6,6,9,9,3,4,0,0,0,44,0,12,22,25,13,11,5,0,0,0,0,12,97,13,7,60,102,57,102,38,6,0,3,0,37,420,0,0,0,5,0,0,0,0,0,0,0,7,19,17,30,109,232,192,332,197,38,33,9,6,127,1315,73,40,235,736,563,1459,2004,1010,672,638,220,954,8611,0,0,0,0,0,17,113,142,107,109
30906,384,574,106,225,54,20,100,1587,3,4,8,56,45,132,114,25,19,11,4,45,460,0,0,6,4,5,21,37,8,12,4,0,17,115,0,0,0,0,0,3,17,15,4,5,0,9,59,9,7,27,70,72,131,92,33,13,10,9,64,539,0,0,0,0,5,7,0,0,0,0,5,489,502,28,20,69,204,243,1186,2427,1192,846,676,243,1022,8157,0,0,7,50,93,275,248,51,34,13,0,81,861,0,13,57,155,163,171,97,15,6,4,3,64,753,3,5,5,13,15,12,13,3,6,0,0,9,90,8,10,52,66,25,24,12,3,0,0,0,19,203,26,20,153,252,142,184,82,18,5,6,0,97,986,0,0,0,0,0,0,0,0,0,0,0,19,21,40,42,275,539,438,672,448,88,54,26,8,293,2920,140,83,497,1583,1183,2962,4216,1989,1203,990,309,1834,17007,3,0,0,4,12,41,333,413,264,207
30907,662,1018,204,458,99,34,159,2803,5,6,21,58,55,172,148,27,34,11,3,44,577,0,0,4,10,3,40,59,10,22,3,6,28,187,3,0,0,0,0,7,31,14,9,20,4,34,127,39,6,34,84,88,164,160,41,20,14,11,71,733,0,0,0,4,5,4,8,4,0,0,0,810,833,75,30,109,238,325,1698,3616,1915,1393,1325,548,1665,12935,11,3,14,59,147,375,358,76,83,34,4,104,1262,6,15,68,212,190,228,111,17,15,5,0,57,912,0,3,8,14,16,26,13,0,3,0,0,20,106,14,13,60,90,27,33,18,3,0,0,0,14,262,54,28,198,296,171,189,96,20,14,10,0,99,1174,0,0,6,3,4,6,0,0,0,0,0,31,45,81,63,339,669,551,854,594,114,114,43,9,325,3762,299,110,651,1982,1483,4045,6383,3284,2164,2099,819,2788,26114,4,0,0,7,8,50,692,800,559,456
30908,271,339,70,151,52,21,64,1050,0,0,5,41,42,76,64,16,9,6,6,24,295,0,0,4,3,8,13,19,5,4,0,0,9,63,0,0,0,0,0,0,13,11,7,3,0,12,48,15,4,33,64,47,84,81,16,17,10,6,44,428,0,0,0,0,0,0,3,0,0,0,0,307,322,31,9,60,170,189,727,1335,688,524,485,187,660,5078,0,0,3,31,83,233,224,39,45,17,6,73,748,0,3,55,114,126,168,80,13,6,0,0,44,603,0,0,5,11,8,10,6,0,4,0,0,5,59,5,3,31,49,11,14,9,0,0,0,0,15,144,41,17,81,172,93,145,65,7,3,9,0,57,689,0,0,0,3,0,0,0,0,0,0,0,22,22,40,33,179,378,325,573,381,61,56,23,6,211,2274,156,56,373,1234,946,2171,2668,1272,850,782,267,1239,11997,0,0,0,0,9,28,266,308,206,171
30909,305,328,62,125,45,13,70,1068,0,0,12,47,53,105,65,14,10,7,4,32,338,0,0,0,4,0,15,23,0,4,0,0,15,69,0,0,0,0,0,7,10,8,3,3,0,16,51,29,4,35,69,60,110,99,19,10,9,3,65,501,0,0,0,0,0,0,4,0,0,0,0,320,327,44,10,66,194,242,822,1356,605,464,431,185,728,5158,0,3,14,23,78,229,218,34,51,8,0,83,745,8,10,56,142,100,137,81,12,4,5,0,54,613,0,0,3,9,16,20,19,5,0,0,0,10,90,15,3,42,63,29,19,8,5,0,0,0,13,191,46,28,129,249,140,190,83,8,9,0,3,99,992,0,0,0,3,0,9,0,0,0,0,0,33,47,63,47,248,501,363,605,412,60,65,22,0,298,2681,213,77,476,1453,1105,2443,2938,1227,788,736,283,1511,13255,5,0,0,3,5,42,300,320,210,160
30910,95,127,32,118,31,20,25,499,4,0,11,23,20,43,22,7,4,5,5,3,145,3,0,0,4,0,11,8,0,5,3,0,3,37,0,0,0,0,6,3,5,8,0,3,4,13,29,15,3,17,36,20,59,49,18,14,5,10,31,276,0,0,0,0,3,0,5,0,0,0,0,178,192,29,10,48,97,94,323,480,262,308,351,233,368,2611,0,0,5,17,34,91,102,17,37,10,0,41,349,0,4,20,65,49,47,22,10,10,5,0,25,257,0,4,4,4,3,9,0,4,4,0,0,0,34,5,0,19,39,3,6,9,0,0,0,0,5,85,29,15,55,99,56,86,46,13,11,7,0,42,465,0,0,0,0,0,0,0,0,3,0,0,9,17,39,21,99,224,146,237,177,42,64,17,4,135,1209,169,40,292,753,597,1347,1568,788,648,690,446,943,8273,3,0,0,4,7,38,232,236,143,151
31001,452,589,97,198,56,19,119,1717,0,6,31,69,51,121,96,12,12,6,0,30,442,0,0,3,6,8,32,51,7,4,3,0,19,143,0,0,0,0,7,12,18,14,4,9,0,8,68,25,7,66,180,93,200,162,38,16,10,11,128,948,0,0,6,3,4,11,13,0,4,0,0,403,449,39,29,129,333,330,1170,2013,966,711,620,217,937,7502,0,3,16,37,123,264,293,68,49,21,9,57,950,0,10,56,138,114,143,79,13,11,6,0,54,627,0,0,10,3,9,19,21,0,5,0,0,20,85,14,10,52,49,17,12,8,4,5,0,0,9,182,34,23,244,339,230,247,147,30,16,7,5,162,1486,0,4,10,6,3,0,0,0,0,0,0,46,74,51,45,385,578,504,689,547,115,82,33,11,361,3408,169,87,682,1679,1208,2646,3578,1724,1104,912,294,1660,15732,0,0,0,0,0,27,277,366,253,237
31002,420,510,85,117,35,4,106,1396,4,0,14,36,36,95,73,21,13,3,0,30,324,0,0,3,5,8,42,33,5,14,0,0,14,127,0,0,0,0,6,11,17,9,0,3,0,19,69,8,9,26,106,82,192,133,17,6,3,5,85,665,0,0,0,0,4,3,8,0,4,0,0,473,494,19,15,84,221,260,1148,1845,835,471,393,96,1029,6413,3,5,5,33,65,180,143,26,12,7,0,55,536,0,3,44,108,93,123,42,4,4,0,0,34,455,0,0,5,20,11,20,12,0,0,0,0,5,71,0,4,48,57,22,14,7,0,0,0,0,17,173,29,17,164,304,194,198,61,13,5,5,0,99,1078,0,0,0,0,3,0,0,0,0,0,0,36,48,33,32,268,520,389,534,259,38,21,14,3,240,2355,134,66,639,2129,1307,2955,3435,1412,711,603,145,1837,15376,9,7,3,17,15,71,328,322,212,164
31003,676,877,161,248,85,21,140,2338,0,0,14,48,58,159,136,45,19,12,4,38,529,0,0,3,3,14,60,68,11,15,3,0,24,203,0,0,0,4,0,3,30,19,11,13,3,23,107,8,4,57,165,119,260,174,42,22,14,7,98,972,0,0,0,5,5,18,8,0,0,0,0,662,700,27,12,85,263,356,1632,3025,1671,1105,996,344,1495,11007,3,11,13,46,155,421,410,77,60,21,10,157,1392,3,4,65,225,203,212,116,23,8,13,0,81,954,0,4,13,21,14,31,20,11,3,0,0,22,144,9,13,110,119,32,39,17,3,0,0,0,38,370,14,27,306,560,330,424,174,35,11,3,3,193,2090,0,0,0,4,4,7,0,0,0,0,0,68,81,34,59,498,975,738,1135,739,151,81,39,9,561,5029,124,90,787,2668,1908,4387,5619,2816,1661,1465,463,2748,24729,3,0,3,3,12,44,510,626,387,380
31004,623,822,123,219,55,19,123,2138,4,0,12,53,48,128,97,21,17,0,5,28,412,0,0,0,10,14,53,51,12,12,4,0,27,180,0,0,0,0,0,5,15,20,3,0,3,15,74,21,6,40,102,89,147,115,32,15,4,0,62,630,0,0,3,0,6,5,7,0,0,0,0,543,566,46,15,79,229,297,1359,2507,1366,833,679,231,1092,8737,6,7,12,37,138,344,298,75,42,9,0,96,1063,5,10,55,130,145,158,67,17,9,3,0,38,623,0,0,7,12,17,18,21,7,4,3,0,13,99,14,9,61,91,31,30,17,3,5,0,0,23,272,21,29,237,395,216,220,123,28,9,4,0,122,1407,0,0,5,3,3,3,0,0,0,0,0,48,56,41,52,374,664,542,775,523,127,64,23,5,341,3524,131,73,534,1473,1179,2877,4387,2354,1268,1029,296,1894,17491,0,0,0,0,7,21,451,609,391,307
31101,82,91,14,9,5,0,19,248,0,0,0,8,9,25,12,0,0,0,0,8,64,0,0,0,0,0,8,11,0,4,0,0,0,36,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,27,16,36,19,4,0,0,0,13,125,0,0,0,0,0,0,0,0,0,0,0,86,91,6,0,9,49,60,238,412,165,83,81,24,194,1330,0,0,3,12,16,44,33,3,5,0,0,19,135,0,0,13,38,28,32,10,0,4,0,0,10,134,0,0,5,0,0,0,0,0,0,0,0,5,20,3,0,11,13,3,0,0,0,0,0,0,7,31,4,4,45,74,43,50,21,0,0,0,0,31,257,0,0,0,0,0,0,0,0,0,0,0,10,14,3,4,74,131,93,128,67,4,8,0,0,76,601,28,5,135,464,290,673,721,284,141,116,41,393,3278,9,0,0,0,4,21,82,64,22,28
31102,281,350,65,73,29,8,58,943,0,5,12,28,29,80,61,9,3,0,0,21,242,0,0,4,5,7,22,22,0,9,0,0,16,83,0,0,0,4,0,6,9,0,3,3,0,11,34,4,3,17,80,56,103,73,7,14,6,6,39,417,0,0,0,0,0,5,5,0,0,0,0,208,221,13,10,42,140,183,679,1253,576,337,281,94,513,4122,0,5,9,29,85,192,140,43,13,5,0,78,605,0,0,35,108,98,93,58,9,0,6,0,39,442,0,0,0,7,11,12,10,9,0,6,0,8,56,6,5,42,77,21,19,9,0,0,0,0,13,185,10,13,161,285,158,175,64,11,0,6,3,77,959,0,0,0,0,0,5,0,0,0,0,0,40,46,18,22,257,502,364,489,285,65,23,19,4,253,2287,53,35,395,1308,907,1876,2341,1002,488,424,111,1036,9989,0,0,0,0,7,16,205,262,123,88
31103,668,786,144,172,64,16,183,2199,3,0,9,48,59,155,111,27,11,11,3,47,487,0,0,7,3,25,48,74,17,8,0,0,33,218,0,0,0,0,3,14,39,24,12,6,4,22,132,20,11,49,129,93,186,140,49,14,10,8,97,806,0,0,0,0,3,3,16,3,4,0,0,533,561,44,20,91,235,362,1535,2840,1469,743,620,204,1322,9494,6,7,8,55,162,383,306,79,46,26,6,133,1207,0,11,62,181,168,185,90,12,3,5,0,72,782,0,0,7,11,17,28,18,7,3,0,0,22,116,3,9,67,78,26,34,18,0,0,0,0,19,254,34,33,241,362,252,237,114,22,8,3,0,127,1446,0,0,0,5,0,9,0,0,0,0,0,71,90,47,60,381,688,618,879,547,124,65,33,13,441,3897,176,89,628,1818,1438,3441,4858,2354,1096,868,269,2256,19288,3,0,0,3,3,31,446,507,247,161
31104,259,422,85,175,31,8,99,1151,0,0,7,16,14,80,53,7,10,0,0,21,203,0,3,0,4,10,16,26,3,8,5,0,18,100,0,0,3,4,0,3,16,10,3,3,0,26,74,7,0,13,31,19,87,75,15,7,5,4,40,307,0,0,0,0,0,9,3,0,0,0,0,372,387,20,14,31,91,131,726,1618,903,643,548,154,871,5738,0,0,9,20,28,127,106,18,20,12,0,38,379,0,0,16,70,36,48,25,6,0,0,0,29,240,0,0,4,6,6,9,12,0,0,0,0,6,38,0,0,19,26,7,4,4,0,0,0,0,14,79,16,9,72,93,52,73,34,13,6,3,0,38,407,0,0,0,0,0,0,6,0,0,0,0,17,22,20,10,120,209,132,271,171,38,34,15,0,144,1166,82,23,244,749,502,1580,2543,1402,889,749,197,1332,10294,3,0,0,3,9,32,272,344,205,190
