SA3_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
50606,329,6,4,14,17,25,48,14,33,41,3,7,9,224,211,434,90,69,157,5,0,5,10,7,14,16,41,61,6,5,3,117,123,236,66,32,98,0,0,3,6,4,7,14,46,63,3,0,3,93,85,177,28,10,36,0,0,0,3,5,4,15,55,75,3,0,10,55,76,126,3737,3727,7467,205,203,415,467,533,1002,103,287,387,2357,1989,4346,6873,6745,13618,0,0,0,0,0,0,0,0,0,0,0,0,852,848,1698,852,849,1701,63,124,189,0,5,10,0,0,0,0,0,0,787,801,1594,852,935,1789,347,512,857,19,32,51,8,23,27,0,0,3,704,545,1247,1079,1113,2188,646,674,1318,30,51,83,25,40,67,0,6,7,451,346,800,1155,1117,2269,611,601,1210,28,39,62,39,63,107,5,5,8,301,222,525,980,933,1907,552,609,1156,32,51,84,59,89,150,4,9,6,240,186,421,887,933,1821,638,600,1241,50
50607,636,22,12,37,55,109,169,29,138,167,48,39,88,515,582,1097,255,205,459,7,15,25,31,77,103,27,205,230,21,31,50,351,530,876,202,153,355,3,10,10,19,46,67,56,302,365,20,27,50,300,545,847,174,100,275,7,0,6,9,34,44,128,610,734,8,47,56,320,781,1109,7475,7514,14990,422,464,888,1184,1866,3055,321,1557,1879,7560,6579,14137,16958,17988,34945,5,0,3,0,0,0,0,0,0,5,0,5,1451,1234,2683,1451,1241,2692,29,75,101,0,0,3,0,4,3,0,0,0,1803,1751,3553,1829,1833,3669,278,451,723,10,15,23,8,20,28,0,7,7,1606,1299,2906,1903,1785,3690,780,887,1669,32,36,75,34,59,97,3,9,8,874,709,1588,1728,1704,3427,872,887,1760,46,39,84,48,84,136,0,5,5,469,400,871,1428,1418,2849,826,853,1680,38,65,104,71,111,188,4,14,13,318,268,588,1260,1306,2569,844,911,1750,59
50701,1438,25,23,50,112,170,275,59,306,363,34,25,58,1060,1132,2190,628,418,1046,19,15,28,71,88,158,89,399,486,23,15,39,823,935,1753,318,200,521,13,8,13,40,42,80,113,423,532,17,14,32,496,684,1179,152,78,230,7,5,7,11,18,27,126,493,618,9,21,39,304,617,925,17396,17418,34810,871,1075,1941,2401,3213,5620,590,2309,2894,12860,10917,23776,34113,34937,69047,5,8,15,0,0,0,0,3,3,0,0,0,3148,3044,6194,3158,3053,6213,87,191,276,7,9,15,6,6,11,0,0,6,3158,3052,6206,3253,3262,6514,771,1345,2121,31,55,87,32,53,79,4,4,6,2898,2551,5449,3737,4002,7736,2191,2734,4930,88,138,225,62,114,177,0,9,8,1913,1477,3389,4265,4469,8731,2685,2749,5437,128,183,312,172,206,380,3,21,24,1196,989,2184,4185,4154,8342,2585,2527,5111,136,211,348,260,330,587,10,26,34,917,783,1697,3900,3867,7769,2447,2436,4884,157
50702,761,28,21,44,78,123,207,22,149,174,39,30,76,574,675,1249,317,239,560,25,9,36,64,64,128,44,214,262,34,22,58,479,559,1040,241,147,388,5,6,6,33,34,71,65,285,344,29,8,31,367,482,850,151,65,218,6,7,12,17,27,37,89,363,454,15,20,38,278,484,761,5798,5808,11604,428,467,895,1440,1878,3321,329,1300,1621,5761,5163,10919,13759,14611,28371,0,7,7,0,0,0,0,0,0,0,0,0,856,912,1767,854,916,1772,16,21,38,0,4,4,0,5,5,0,0,0,916,1032,1951,939,1060,1998,126,197,327,14,25,34,8,16,28,0,4,6,1094,1103,2193,1243,1341,2588,411,560,977,24,25,55,21,37,63,3,5,5,895,798,1696,1365,1433,2797,578,693,1268,26,42,72,55,62,116,4,4,9,560,463,1027,1225,1267,2490,680,668,1344,41,56,96,95,136,238,4,5,10,459,411,869,1273,1278,2554,677,713,1390,60
50703,454,13,12,28,54,43,96,41,95,132,15,3,22,366,357,729,176,114,290,12,7,16,20,32,47,38,117,158,6,0,13,259,264,520,109,67,173,6,4,10,6,10,14,28,94,118,3,0,8,149,172,325,49,33,77,0,0,0,4,6,14,29,130,158,5,0,6,86,173,253,5052,4824,9873,453,474,930,913,1138,2051,214,668,882,4844,3947,8790,11475,11056,22529,5,0,5,0,0,0,0,0,0,0,0,0,1194,1101,2286,1199,1103,2300,98,139,232,6,10,15,0,3,0,0,3,0,1376,1240,2620,1484,1398,2876,532,737,1271,24,47,73,9,22,29,0,0,0,1198,975,2176,1765,1781,3547,1118,1181,2295,48,66,113,44,67,110,0,7,7,839,669,1506,2041,1984,4030,1022,888,1916,66,69,138,86,117,202,0,7,7,553,358,912,1724,1445,3167,845,789,1628,73,95,172,96,139,232,3,17,26,434,303,738,1453,1344,2789,770,682,1454,85
50704,2254,28,43,70,119,215,339,89,387,477,41,82,120,1487,1771,3257,1038,862,1898,13,22,36,64,144,206,129,581,709,44,38,77,1291,1645,2936,783,551,1337,17,9,30,35,95,134,190,868,1053,24,32,52,1048,1555,2608,530,315,844,12,11,29,25,62,89,258,1281,1542,14,46,62,843,1720,2564,21170,21698,42859,749,991,1746,2177,3716,5894,877,3879,4757,13784,12676,26455,38760,42948,81712,3,9,14,0,0,0,0,0,3,3,0,3,3399,3307,6703,3403,3312,6722,35,90,131,0,6,5,3,3,4,3,3,8,3521,3204,6726,3562,3307,6869,452,696,1145,8,33,38,10,19,26,0,0,6,2570,2073,4643,3040,2825,5868,1358,1710,3065,34,82,114,36,95,128,3,3,6,1368,1049,2418,2790,2937,5727,1929,2223,4148,54,96,152,84,165,255,3,15,14,714,678,1389,2783,3177,5956,2307,2474,4778,97,154,253,169,292,457,5,21,19,597,537,1132,3165,3475,6638,2442,2633,5081,128
50705,2040,37,28,63,158,198,354,111,369,481,31,23,52,1445,1550,2999,760,603,1367,21,25,48,102,90,196,118,475,599,23,11,39,1037,1205,2245,542,382,924,16,6,23,55,67,123,141,497,642,10,15,25,768,970,1735,275,127,399,12,0,13,19,33,49,172,564,737,16,12,25,490,734,1226,19944,20313,40256,1255,1507,2759,3057,3881,6935,833,2719,3554,14678,12237,26916,39759,40653,80421,12,4,16,0,0,0,0,0,4,0,6,6,4180,4010,8185,4195,4023,8213,158,306,463,21,24,53,3,10,8,0,9,11,4175,3807,7982,4362,4152,8510,1119,1682,2793,58,128,189,41,58,99,14,10,17,3202,2693,5896,4425,4569,8999,2171,2533,4702,147,243,387,133,192,324,9,17,23,2064,1729,3795,4518,4712,9226,2461,2649,5109,175,228,403,212,285,498,3,25,20,1276,1053,2333,4127,4241,8366,2698,2833,5528,206,322,526,353,493,848,9,27,42,1015,867,1882,4289,4544,8831,2861,2781,5646,229
50901,1573,33,15,46,117,119,230,68,277,348,56,25,86,1140,1135,2278,618,421,1039,21,11,36,72,86,159,99,346,444,29,20,47,839,889,1724,419,257,676,20,3,20,34,35,66,99,409,515,28,15,42,599,721,1318,220,118,345,3,0,7,18,19,44,131,541,673,18,9,29,395,698,1092,11547,11426,22974,662,717,1376,1787,2234,4027,581,2083,2669,7093,5744,12839,21673,22207,43880,5,3,10,0,0,0,0,0,0,0,0,0,1879,1668,3546,1884,1672,3562,85,108,196,4,3,5,3,0,3,0,0,0,1359,1076,2431,1447,1188,2637,385,509,896,20,27,53,4,21,23,5,5,4,1110,890,2001,1522,1459,2976,662,823,1486,53,64,113,23,57,81,3,13,11,781,647,1425,1522,1596,3122,930,991,1926,57,100,157,50,82,126,0,14,13,539,487,1020,1583,1666,3245,1055,1145,2201,108,106,216,100,169,269,7,16,23,457,430,889,1730,1863,3593,1161,1224,2381,121
50902,1532,47,19,62,150,107,260,93,221,309,76,8,84,1205,1047,2255,602,418,1016,16,4,22,86,45,132,67,231,303,51,9,63,831,711,1536,328,193,518,13,0,13,33,29,64,106,291,395,24,18,44,511,518,1033,170,71,239,7,0,9,11,17,25,100,376,478,23,6,28,304,474,775,11621,11525,23143,721,627,1348,1994,1845,3839,595,1623,2217,6837,4974,11815,21765,20595,42358,3,3,11,0,0,0,0,0,0,0,0,0,1539,1239,2778,1545,1242,2792,42,81,116,5,5,7,0,0,4,0,0,0,1366,998,2367,1411,1086,2497,284,416,702,17,34,50,11,13,21,3,9,6,1117,876,1994,1433,1340,2776,690,819,1514,39,57,97,37,52,83,3,8,15,742,611,1347,1505,1544,3051,843,874,1712,72,59,134,79,84,159,6,12,12,577,423,1002,1572,1448,3021,1002,1065,2066,106,95,203,110,133,240,9,18,20,535,377,916,1756,1689,3450,1171,1208,2379,118
50903,533,23,13,32,38,34,76,40,96,130,22,0,27,405,396,796,185,147,331,7,6,12,26,26,50,43,97,142,10,0,10,276,277,553,126,81,204,5,6,4,12,4,17,35,111,147,9,10,20,185,205,390,65,33,94,6,0,10,4,9,14,63,177,237,6,7,16,144,220,366,4629,4332,8968,310,241,552,702,593,1300,238,662,906,2793,1869,4661,8688,7702,16388,0,0,3,0,0,0,0,0,0,0,0,0,486,452,932,490,455,938,10,26,38,0,0,3,0,0,0,0,0,4,426,348,774,439,379,815,100,179,278,8,9,17,0,10,8,0,0,0,390,298,692,499,499,997,295,336,631,9,25,32,12,12,23,0,3,3,282,219,493,590,594,1186,321,375,700,17,27,43,15,30,49,0,4,4,195,138,332,552,575,1122,388,386,766,19,26,45,42,36,77,0,10,10,199,145,342,643,606,1246,415,445,862,42
51001,160,15,12,25,44,11,59,24,51,74,48,23,68,230,161,391,64,38,102,8,0,10,16,11,23,20,35,57,28,20,46,136,101,238,27,14,45,0,0,0,8,4,9,29,44,71,24,18,41,90,82,173,16,8,28,5,0,9,3,6,8,22,32,57,4,11,14,57,52,107,4866,4209,9071,463,403,866,1010,848,1856,236,451,691,7581,6189,13760,14147,12100,26251,23,42,62,3,4,7,0,0,0,0,0,0,1061,902,1964,1086,947,2038,85,101,189,13,7,28,7,3,4,0,0,0,1028,1026,2055,1125,1145,2268,278,339,614,20,21,39,5,17,23,0,6,7,1130,1199,2331,1434,1587,3022,496,576,1074,31,41,69,30,29,61,0,3,4,879,978,1857,1435,1636,3068,523,582,1108,47,55,101,42,70,110,0,11,11,610,701,1305,1222,1417,2638,595,542,1138,67,57,124,64,78,143,0,21,26,506,546,1051,1236,1247,2485,554,497,1050,52
51002,53,7,0,11,20,11,24,7,29,34,19,13,35,90,67,158,12,3,17,0,0,7,6,0,10,3,19,24,3,0,6,30,32,62,9,5,9,3,0,3,0,0,0,12,22,34,0,0,0,21,29,44,7,0,7,0,0,0,0,0,0,9,15,21,3,3,7,18,16,36,5808,3392,9199,576,239,819,1071,512,1581,104,228,328,6456,3570,10032,14021,7937,21958,0,0,0,0,0,0,0,0,0,0,0,0,492,510,1004,492,518,1005,43,60,103,7,7,18,0,0,0,0,0,3,775,673,1450,833,743,1568,393,389,783,26,24,50,11,12,20,0,0,0,1322,822,2148,1755,1252,3006,872,639,1516,70,32,104,52,38,88,0,0,0,963,539,1502,1956,1246,3208,863,562,1430,72,37,111,82,37,121,3,3,4,540,298,831,1559,934,2495,769,419,1183,83,27,103,124,53,182,4,6,10,444,193,636,1417,692,2114,698,373,1069,61
51003,76,4,5,12,13,7,22,14,14,30,8,0,9,94,50,142,22,12,28,0,0,0,3,3,9,3,6,12,3,7,12,32,30,64,8,4,10,0,0,0,6,0,6,3,7,9,0,0,0,11,11,26,5,5,6,0,0,0,0,3,3,8,10,12,0,0,0,10,10,20,7567,4605,12173,656,296,950,1307,657,1961,106,124,230,7208,3887,11099,16842,9576,26413,3,4,6,0,0,0,0,0,0,0,0,0,742,586,1328,751,588,1338,54,68,117,0,4,4,3,0,4,3,0,3,993,758,1748,1054,828,1883,521,496,1018,27,24,51,24,12,37,0,4,9,1731,836,2566,2308,1371,3676,1284,880,2168,67,43,107,59,40,103,0,6,8,1334,649,1987,2749,1623,4362,1396,777,2172,86,40,122,106,54,170,8,3,9,823,374,1201,2427,1249,3672,1405,710,2119,95,31,121,154,86,242,4,3,9,598,287,877,2252,1117,3366,1181,548,1725,113
51101,344,16,9,21,44,31,68,24,74,92,17,4,23,302,257,558,134,117,252,6,6,11,16,17,29,14,77,88,8,9,11,173,224,396,93,50,144,0,0,3,10,6,19,29,81,103,6,4,12,140,145,279,42,17,60,0,3,4,3,3,3,26,103,131,0,0,3,73,128,203,3134,3140,6274,192,188,384,526,499,1021,129,478,608,2169,1684,3855,6147,5985,12136,0,0,0,0,0,0,0,0,0,0,0,0,556,496,1051,556,496,1051,18,36,51,3,7,3,0,0,0,0,0,0,405,317,724,428,355,782,105,156,260,3,9,15,0,0,4,0,0,0,353,292,640,465,459,922,191,250,432,12,17,30,6,26,32,0,0,0,240,188,428,446,483,926,241,280,522,13,33,46,9,30,41,0,0,0,174,124,296,448,460,912,296,324,626,32,32,58,24,45,67,0,5,3,185,124,309,535,536,1070,340,327,672,24
51102,167,20,3,27,48,21,65,12,24,37,10,3,8,193,122,312,61,38,93,3,4,10,14,10,19,8,27,35,7,3,10,93,76,169,41,14,55,4,0,4,10,0,9,18,31,46,8,3,9,80,48,120,12,0,11,0,0,0,4,0,4,10,29,39,3,4,6,32,34,66,1648,1621,3271,170,103,275,433,299,733,82,228,313,1489,1213,2700,3824,3470,7292,0,0,0,0,0,0,0,0,0,0,0,0,224,212,429,224,208,432,5,12,17,0,0,0,0,0,0,0,0,0,232,241,473,241,251,493,54,79,136,6,7,9,0,4,5,0,0,0,235,263,502,301,353,659,126,157,283,6,11,26,7,8,17,4,0,4,208,162,371,357,341,699,161,198,363,9,15,27,22,16,33,0,5,5,128,130,258,324,358,682,181,179,366,10,8,24,14,17,29,0,3,3,126,101,228,332,314,642,183,142,324,17
51103,272,22,8,34,65,38,102,28,96,126,34,12,52,317,266,583,77,59,140,10,7,14,20,9,32,30,103,138,27,5,31,171,181,348,43,28,68,3,8,7,4,7,15,22,85,101,14,0,18,90,120,211,29,14,42,0,0,0,5,4,4,24,113,135,5,4,10,64,127,195,7302,6519,13816,628,494,1123,1373,1089,2461,234,727,966,8176,5714,13887,17706,14549,32257,20,20,40,0,0,0,5,0,5,0,0,0,1140,1106,2252,1167,1133,2299,89,128,213,0,9,16,0,3,9,0,3,4,1307,1061,2375,1404,1208,2609,396,552,951,34,32,66,12,15,30,3,7,9,1395,1028,2424,1833,1642,3478,861,938,1802,45,50,99,37,38,77,0,0,4,943,679,1620,1893,1708,3600,841,799,1643,64,52,117,56,74,125,7,7,15,572,430,1004,1538,1366,2907,846,748,1596,104,60,161,89,102,195,10,21,31,518,405,923,1569,1339,2908,838,742,1583,81
51104,1188,37,22,52,112,85,199,63,181,241,57,22,77,929,831,1763,432,332,767,30,8,36,59,31,91,78,269,347,38,12,51,642,649,1288,294,147,443,7,3,15,33,24,62,89,250,341,22,5,30,455,436,893,125,61,187,5,3,9,4,11,24,92,307,393,14,19,25,241,393,641,10346,9792,20145,840,745,1589,1836,1803,3637,514,1580,2095,8295,6453,14747,21830,20378,42204,8,12,18,0,0,0,0,0,0,0,0,0,1756,1628,3379,1758,1638,3397,73,90,164,6,14,20,9,0,9,5,0,7,1381,1232,2613,1467,1337,2807,313,441,752,33,44,76,10,12,20,0,3,0,1235,1016,2252,1597,1513,3107,697,793,1490,37,69,108,46,52,100,0,5,3,932,729,1657,1719,1644,3358,820,905,1722,54,94,149,65,86,147,0,13,15,635,526,1160,1573,1614,3193,983,1047,2034,69,98,169,147,163,308,6,22,23,605,462,1062,1812,1783,3595,1181,1168,2351,98
59797,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,11,144,14,0,14,20,0,27,0,4,4,212,21,231,377,34,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,15,3,18,16,0,23,7,0,7,0,0,0,0,0,0,0,0,0,32,3,36,44,3,49,31,0,33,0,0,0,0,0,0,0,0,0,41,6,45,77,6,83,29,0,29,0,0,0,0,0,0,0,0,0,31,0,29,59,3,62,36,0,32,6,0,6,4,0,4,0,0,0,21,0,23,62,3,63,29,0,29,3
59999,100,10,9,15,28,12,38,3,4,12,10,5,13,126,55,179,27,7,29,5,0,11,18,0,13,3,15,16,4,0,5,52,23,72,3,0,3,4,0,4,0,0,0,5,3,8,3,0,8,15,5,24,3,0,0,0,0,0,0,0,4,3,3,12,0,0,0,6,12,16,1178,1021,2206,302,160,467,505,336,846,64,92,164,1917,1099,3016,3979,2712,6691,0,0,0,0,0,0,0,0,0,0,0,0,84,65,153,87,65,153,9,7,13,0,0,5,0,0,0,0,0,0,253,239,482,257,245,503,28,35,60,11,10,19,8,6,9,0,0,0,348,263,615,387,310,701,56,65,115,32,0,34,10,10,15,3,0,3,281,154,440,381,223,608,60,38,102,30,11,41,20,9,26,0,0,0,185,94,284,295,156,450,65,34,99,29,17,44,41,17,60,0,3,3,172,82,253,308,149,454,36,31,65,43
60101,260,9,3,10,28,29,54,20,54,76,11,4,11,206,201,406,83,47,131,0,0,0,16,10,29,9,59,65,3,0,7,114,122,244,46,17,66,0,0,3,0,7,5,15,46,62,5,8,3,64,80,140,13,9,25,0,0,0,6,4,3,17,80,97,0,6,5,38,96,134,2639,2661,5297,203,257,461,469,646,1119,129,432,562,2235,2274,4502,5686,6257,11943,0,0,4,0,0,0,0,0,0,0,0,0,614,573,1195,624,578,1198,8,20,28,0,4,4,0,0,0,3,5,7,482,590,1076,490,624,1114,99,132,229,5,17,17,6,14,19,0,0,0,376,448,824,483,613,1095,190,242,431,13,23,38,23,22,39,0,0,0,298,318,616,521,600,1117,231,249,484,42,40,77,22,32,56,9,0,5,233,225,460,529,552,1082,263,296,563,20,35,58,37,86,121,6,7,11,204,174,379,533,601,1131,278,304,582,28
60102,1375,27,23,47,85,118,202,65,276,339,34,26,62,953,1082,2036,521,401,919,19,16,31,42,75,115,92,331,425,25,20,46,695,838,1530,373,229,602,0,6,13,19,44,62,123,430,554,6,15,23,529,721,1254,236,147,380,11,8,11,12,29,40,163,569,731,5,23,31,417,774,1192,9943,9902,19841,612,754,1365,1565,2317,3885,608,2110,2721,6664,5856,12520,19390,20939,40330,6,0,8,0,0,0,0,0,0,0,0,6,1581,1426,3011,1585,1431,3016,38,48,90,0,5,3,0,0,0,0,0,4,1380,1257,2638,1423,1315,2734,247,365,610,18,17,40,10,16,30,0,0,0,1101,1035,2139,1378,1437,2817,658,809,1462,26,61,81,40,46,91,3,5,7,836,754,1593,1561,1675,3236,822,882,1702,62,78,129,62,117,179,3,6,6,574,584,1153,1518,1665,3175,916,983,1896,82,101,183,125,201,321,9,15,23,509,426,944,1642,1729,3369,949,959,1907,80
60103,1180,29,34,64,125,161,282,102,346,448,51,40,87,972,1088,2061,474,377,848,14,13,30,65,86,153,106,449,559,31,33,59,692,960,1646,340,228,567,13,5,15,34,44,82,136,470,610,28,21,52,548,776,1325,191,93,279,3,7,10,23,22,38,147,621,776,13,28,40,379,766,1145,8345,8380,16726,656,877,1530,1902,2675,4578,694,2602,3295,8171,7212,15378,19764,21735,41506,0,9,11,0,6,6,0,0,0,0,0,0,1678,1650,3330,1683,1667,3350,62,114,181,3,16,20,5,8,15,0,4,5,1567,1428,2990,1637,1567,3201,329,478,807,21,38,60,10,22,33,0,5,9,1292,1225,2516,1654,1771,3421,642,736,1380,44,90,134,45,52,96,4,15,17,1025,889,1908,1753,1779,3533,653,749,1409,75,105,179,78,126,203,3,21,20,696,676,1370,1510,1669,3179,710,747,1457,87,122,212,140,207,345,9,27,29,638,565,1209,1583,1666,3248,752,798,1556,107
60104,731,7,12,12,56,78,135,38,143,181,19,15,34,513,588,1100,281,238,518,7,3,9,25,40,64,41,171,203,10,19,27,354,471,829,227,121,342,0,5,4,15,25,43,40,214,256,12,12,24,293,374,671,109,47,161,4,0,5,4,18,24,75,292,360,0,18,22,195,384,573,6544,6586,13132,265,365,633,857,1362,2217,275,1090,1370,3662,3541,7200,11605,12949,24551,0,0,0,0,0,0,0,0,0,0,0,0,1048,982,2035,1051,982,2031,26,48,77,0,3,0,0,0,0,0,0,0,809,736,1541,835,789,1623,188,277,468,3,15,24,9,19,25,0,0,0,605,559,1162,804,871,1680,505,589,1097,17,37,56,28,25,51,0,0,6,388,379,763,933,1034,1970,568,640,1204,23,39,63,41,57,102,0,5,9,279,293,570,911,1033,1944,668,748,1414,39,60,102,66,117,186,0,5,12,225,262,488,1003,1202,2200,715,731,1446,54
60105,912,25,4,25,101,116,217,34,202,237,58,60,118,721,792,1510,383,305,690,16,9,23,45,80,117,73,276,351,27,34,65,543,706,1249,317,218,536,8,4,14,32,43,74,85,359,445,18,50,74,463,677,1143,218,120,343,7,3,7,13,27,42,133,689,820,29,49,75,404,888,1292,8465,8496,16963,514,545,1067,1620,2233,3857,438,1913,2353,9052,8350,17403,20088,21546,41633,0,8,7,0,0,0,0,0,0,0,0,0,1465,1533,2997,1471,1540,3010,53,91,139,7,4,8,3,6,5,3,0,5,2239,2176,4418,2297,2278,4579,328,457,779,4,13,23,16,23,33,0,0,0,1885,1595,3479,2235,2088,4320,675,786,1460,22,44,70,44,50,95,0,0,6,1003,863,1865,1753,1749,3497,809,851,1665,43,42,84,60,91,151,0,4,7,604,563,1171,1520,1561,3076,855,1033,1886,55,70,123,118,153,269,7,13,16,494,488,980,1520,1754,3277,985,942,1928,67
60106,341,11,5,16,32,52,83,18,65,80,9,5,17,251,283,537,134,100,235,6,0,13,23,21,46,19,65,85,18,10,22,199,194,397,95,59,148,3,5,8,13,12,24,31,99,128,8,5,13,148,174,319,51,27,82,0,0,0,6,3,9,24,97,122,0,0,3,80,130,217,2897,2909,5809,205,228,436,618,746,1361,152,456,607,1989,1722,3715,5865,6063,11924,0,0,0,0,0,0,0,0,0,0,0,0,471,486,962,471,488,961,10,25,34,0,7,7,0,0,0,0,0,0,391,355,751,409,385,791,72,111,186,3,5,9,3,4,13,0,0,0,348,299,646,430,424,859,198,233,429,12,21,33,16,19,38,0,3,3,219,209,428,442,485,930,206,242,447,15,25,41,15,28,37,0,6,6,178,157,339,413,453,868,241,281,524,24,34,59,44,71,119,0,10,14,177,133,307,492,532,1017,279,319,600,17
