SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
20901120228,0,0,5,0,0,0,0,5,0,16,0,0,0,0,5,3,0,0,0,11,0,0,4,8,0,5,0,0,0,20,0,0,0,0,9,0,0,0,0,14,0,0,0,8,3,4,0,0,0,16,0,0,3,4,6,0,0,3,0,16,0,0,3,3,7,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,11,10,3,38,45,40,37,18,26,3,213
20901120229,0,0,8,5,9,0,11,3,0,33,0,4,0,3,3,0,3,4,0,15,0,0,0,4,4,4,0,4,0,29,0,0,9,11,3,0,4,3,0,29,0,0,4,7,10,0,0,0,0,26,0,0,8,6,4,8,3,0,0,29,0,0,5,6,10,4,3,0,0,27,0,0,0,3,5,0,3,0,0,9,0,0,0,6,8,0,0,0,0,12,0,0,0,0,0,0,5,0,0,9,27,9,43,66,67,35,53,43,5,353
20901120230,0,5,0,3,3,6,13,9,0,38,0,0,0,10,3,4,11,6,0,35,0,3,7,9,9,7,10,3,0,44,0,7,8,6,11,9,0,0,0,43,0,0,4,3,9,3,4,4,0,29,0,0,6,6,9,4,0,0,0,23,0,0,8,23,17,16,3,0,0,54,0,0,0,4,4,0,0,0,0,9,0,0,0,3,9,3,0,0,0,18,0,0,0,3,0,6,0,3,4,18,40,27,36,82,95,73,70,49,13,486
20901120231,0,0,0,6,0,3,7,6,0,26,0,0,0,9,3,0,0,0,0,13,0,0,4,7,6,4,0,3,0,27,0,0,6,10,7,3,0,0,0,30,0,0,3,5,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,11,0,0,3,9,13,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,10,0,0,0,5,4,0,0,6,0,15,12,12,26,61,56,31,31,28,10,274
20901120232,0,0,3,7,4,10,10,4,0,35,0,0,3,3,3,5,9,4,0,33,0,3,6,9,3,10,3,0,0,35,0,0,0,4,5,0,3,3,0,20,0,0,0,5,5,8,5,0,0,19,0,0,0,5,0,14,0,0,0,22,0,0,4,11,18,6,4,0,0,48,0,0,0,0,4,0,0,0,0,3,0,0,0,11,8,4,0,0,0,17,0,0,0,0,0,0,0,8,0,14,15,21,32,52,63,66,61,50,4,369
20901120233,0,3,0,5,5,5,11,3,0,34,0,3,0,5,5,6,10,3,0,31,0,6,5,8,3,7,5,3,0,33,0,0,0,3,0,7,6,0,0,18,0,0,0,0,7,4,0,0,0,19,0,0,0,11,6,4,0,0,0,26,0,0,6,14,14,3,0,0,0,46,0,0,0,4,0,3,0,0,0,13,0,0,0,10,15,5,0,0,0,27,0,0,0,3,0,0,0,0,0,6,35,19,38,71,80,55,71,46,16,417
20901120234,0,0,0,0,0,0,0,0,0,15,0,0,0,3,4,0,3,0,0,14,0,0,7,4,5,0,0,0,0,18,0,0,5,4,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,10,0,0,0,7,0,0,0,0,0,8,0,0,4,7,9,5,0,0,0,35,0,0,0,4,0,0,0,0,0,9,0,0,0,4,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,19,6,25,50,43,32,30,13,3,219
20901120235,0,0,0,4,3,4,6,0,0,12,0,0,7,4,3,0,0,5,0,26,0,0,5,10,7,3,4,3,0,36,0,0,10,3,3,8,0,0,0,21,0,0,6,8,5,3,0,0,0,31,0,0,3,3,3,5,0,0,0,17,0,0,6,9,7,4,0,0,0,20,0,0,0,7,9,0,0,0,0,10,0,0,0,11,4,4,0,0,0,15,3,0,0,5,0,0,0,0,0,7,23,11,37,54,52,43,38,31,20,305
20901120236,0,0,3,0,0,0,3,0,0,17,0,3,0,3,0,3,0,3,0,15,0,0,0,6,7,0,9,0,0,20,0,0,8,6,0,3,0,0,0,17,0,0,0,0,5,5,0,0,0,13,0,0,3,0,7,0,0,0,0,13,0,0,0,16,13,7,0,0,0,32,0,0,0,6,3,0,0,0,0,3,0,0,0,5,3,0,0,0,0,8,0,0,0,5,0,0,3,3,0,10,23,9,27,45,55,28,41,15,9,260
20901120237,0,4,4,0,3,0,5,3,0,14,0,0,0,3,4,5,0,0,0,13,0,0,5,6,0,6,0,0,0,13,0,0,0,0,0,6,4,0,0,13,0,0,4,9,3,4,0,0,0,15,0,0,5,6,5,5,3,6,0,30,0,0,4,8,10,9,0,0,0,32,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,0,4,3,0,10,14,7,33,57,35,50,28,25,10,260
20901120238,0,3,0,5,4,0,3,0,4,17,0,0,3,0,3,0,6,3,0,21,0,0,4,6,0,3,8,3,0,18,0,0,3,5,0,4,4,4,0,21,0,0,4,0,3,8,6,0,0,11,0,0,4,0,3,3,0,0,0,10,0,0,8,13,8,5,3,0,0,39,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,3,0,0,4,0,0,0,0,19,11,17,25,39,39,43,59,25,8,264
20901120239,0,5,3,4,0,3,4,0,0,20,0,0,0,3,6,0,9,0,0,22,0,0,8,7,4,6,4,0,0,30,0,0,0,6,3,5,5,0,0,23,0,0,4,10,3,3,0,0,0,25,0,0,3,7,8,0,0,0,0,22,0,0,4,13,7,0,0,0,0,21,0,0,0,4,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,5,4,0,3,4,0,0,0,15,22,15,38,68,37,34,56,26,4,303
20901120240,3,4,0,4,3,3,8,3,0,30,0,5,4,4,10,4,4,0,0,29,0,0,6,11,12,3,5,3,0,38,0,0,5,0,7,8,5,5,0,35,0,0,4,5,3,3,3,5,0,27,0,0,3,9,11,6,0,0,0,24,0,0,0,10,19,3,3,0,0,40,0,0,0,5,4,0,4,0,0,16,0,0,0,5,20,7,0,0,0,27,0,0,0,0,0,9,6,0,6,15,29,18,32,59,101,49,54,62,14,417
20901120241,0,0,0,0,0,0,0,0,0,9,0,5,7,0,4,4,4,0,0,16,0,0,7,7,4,3,0,0,0,22,0,0,0,8,3,5,3,0,0,20,0,0,0,3,5,3,0,0,0,16,0,0,5,5,10,0,0,0,0,16,0,0,3,4,9,5,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,12,0,0,0,0,5,3,0,0,0,7,21,10,33,30,52,33,22,10,6,204
20901120301,0,0,0,0,0,3,0,0,0,13,0,0,8,0,6,0,4,0,0,20,0,0,5,3,3,5,5,0,0,15,0,0,0,0,11,6,5,0,0,20,0,0,6,6,0,0,0,0,0,15,0,0,3,4,0,0,0,0,0,13,0,0,4,3,5,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,3,0,3,0,0,0,10,11,15,33,33,36,39,24,10,3,200
20901120302,0,0,0,0,0,0,7,0,0,16,0,0,0,0,3,0,0,0,3,8,0,6,3,0,0,0,0,0,0,14,0,0,0,4,5,3,0,0,0,15,0,0,0,4,3,5,0,0,0,15,0,0,0,0,7,0,0,0,0,14,0,0,5,3,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,4,14,29,42,14,20,15,5,149
20901120303,0,0,4,3,0,5,0,4,0,16,0,0,0,7,7,0,3,0,0,14,0,0,3,10,5,5,4,4,0,20,0,0,0,5,0,3,5,0,0,15,0,0,3,5,3,0,0,0,0,21,0,0,9,3,6,4,0,0,0,17,0,0,7,5,7,8,0,0,0,30,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,6,15,4,44,58,39,31,36,23,6,254
20901120304,0,0,4,0,6,5,0,0,0,12,0,0,5,8,3,0,3,0,0,18,0,0,4,6,3,0,0,0,0,20,0,0,3,5,3,0,0,0,0,21,0,0,0,8,0,6,0,0,0,10,0,0,5,4,3,0,0,0,0,15,0,0,3,13,5,5,0,0,0,23,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,29,53,37,35,14,28,5,226
20901120305,0,0,3,5,8,0,0,3,0,27,0,0,5,3,10,4,4,8,0,26,0,4,5,5,12,6,8,0,0,37,0,0,10,3,9,7,4,3,0,33,0,0,0,4,8,7,0,4,0,23,0,0,0,8,7,6,5,0,0,26,0,0,5,14,16,12,0,0,0,43,0,0,0,9,3,6,0,0,0,13,0,0,0,3,11,9,0,4,0,21,0,0,0,0,0,0,0,0,0,11,41,35,35,68,91,74,67,65,10,484
20901120306,0,4,3,0,3,0,0,0,0,15,0,0,5,4,11,0,5,4,0,28,0,0,6,4,9,5,0,3,0,37,0,0,4,11,6,3,0,0,0,30,0,0,3,7,9,4,0,0,0,22,0,0,0,8,9,6,0,0,0,24,0,0,8,20,14,10,0,0,0,47,0,0,0,0,4,4,0,0,0,5,0,0,0,11,3,3,0,0,0,20,0,3,0,0,0,0,0,6,3,17,29,23,41,82,70,49,28,36,18,381
20901120307,0,0,4,4,8,0,14,3,0,28,0,0,3,3,6,3,5,8,0,26,0,4,7,13,7,5,5,6,0,45,0,5,12,6,4,3,0,0,0,35,0,0,8,4,8,6,5,0,0,30,0,0,8,9,8,0,0,0,0,25,0,0,10,14,10,9,0,0,0,39,0,0,0,5,3,0,0,0,0,5,0,0,0,3,4,0,0,0,0,16,0,0,0,0,0,0,3,8,0,11,25,18,64,76,67,46,57,37,5,400
20901120308,0,7,8,3,0,8,8,0,0,30,0,0,9,4,3,8,0,0,0,26,0,0,16,9,4,7,8,0,0,49,0,6,12,9,6,13,6,0,0,51,0,0,7,10,9,7,0,0,0,31,0,0,4,5,9,5,0,0,0,26,0,0,9,8,20,4,0,0,0,39,0,0,4,6,4,8,0,0,0,18,0,0,4,10,11,5,0,0,0,28,0,0,0,6,0,0,5,0,0,10,27,21,84,80,80,74,53,30,17,459
20901120309,0,0,0,0,4,4,0,4,0,24,0,0,6,6,3,5,0,0,0,17,0,0,6,6,4,3,0,0,0,27,0,0,3,5,6,8,5,0,0,21,0,0,8,8,9,3,5,0,0,23,0,0,9,12,3,0,0,0,0,28,0,0,5,23,14,6,0,0,0,49,0,0,0,3,4,0,0,0,0,9,0,0,0,0,7,0,0,0,0,11,0,0,4,4,0,0,0,0,0,8,24,10,56,71,58,48,33,26,12,347
20901120310,0,0,5,5,3,3,8,5,0,24,0,3,0,9,3,3,3,6,0,29,0,0,4,0,3,6,5,0,0,18,0,3,4,3,3,0,5,0,0,26,0,0,11,7,0,0,0,0,0,26,0,0,4,6,8,0,0,0,0,24,0,0,5,14,15,0,0,0,0,38,0,0,0,3,7,0,0,0,0,10,0,0,0,8,0,0,0,0,0,7,0,3,5,0,0,4,0,5,0,14,24,15,49,72,63,24,67,42,9,363
20901120311,0,0,3,0,0,0,0,0,0,3,0,4,3,0,8,4,0,0,0,19,0,0,3,3,3,8,3,0,0,21,0,4,0,6,3,3,0,0,0,26,0,0,4,3,5,0,4,0,0,17,0,3,3,4,3,5,0,0,0,19,0,0,6,13,12,12,3,0,0,37,0,0,0,6,5,8,0,0,0,17,0,0,0,3,9,3,0,0,0,18,0,0,3,0,0,0,0,0,0,4,28,25,37,42,66,57,39,0,8,295
20901120312,0,4,0,5,5,0,5,3,0,30,0,4,5,3,6,4,3,0,0,31,0,0,8,12,7,0,4,0,0,36,0,0,14,9,6,3,0,0,0,38,0,0,8,11,3,3,5,0,0,31,0,0,7,11,9,6,0,0,0,35,0,0,9,20,12,3,0,0,0,46,0,0,0,3,5,0,0,0,0,4,0,0,5,10,0,0,0,0,0,14,0,3,6,0,4,0,0,0,5,13,18,29,75,105,63,41,48,27,6,419
20901120313,0,0,14,4,4,3,4,4,0,28,0,4,8,5,14,0,0,0,0,29,0,3,15,7,12,3,0,4,0,50,0,0,11,4,9,3,3,0,0,38,0,0,10,8,7,3,0,0,0,28,0,0,3,10,7,6,0,0,0,24,0,0,15,22,13,8,3,0,0,61,0,0,3,3,5,0,0,0,0,13,0,0,0,6,0,5,0,0,0,9,0,5,4,6,3,0,0,0,0,17,26,21,95,78,88,47,32,28,13,431
20901120314,0,6,4,5,4,5,7,3,4,29,0,4,12,4,8,7,7,3,0,39,0,4,12,6,7,5,0,3,5,48,0,0,8,10,0,9,0,0,0,35,0,0,9,10,0,4,6,0,0,31,0,0,8,7,6,0,0,0,0,23,0,0,17,21,13,4,3,0,0,49,0,0,0,5,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,3,22,24,75,83,53,52,49,28,21,401
20901120315,0,0,4,0,5,6,0,3,4,19,0,0,7,4,4,4,0,5,0,35,0,0,7,5,10,3,0,0,0,26,0,0,0,8,10,3,0,0,0,22,0,0,3,12,3,3,0,0,0,25,0,0,0,3,3,0,0,3,0,16,0,0,4,19,8,4,0,0,0,36,0,0,0,3,3,0,0,0,0,5,0,0,0,3,7,3,4,0,0,14,0,0,5,0,0,0,0,0,0,8,30,17,40,79,65,49,29,31,8,341
20901120316,0,0,0,3,5,3,0,3,0,17,0,4,5,5,4,3,3,0,0,28,0,0,4,3,0,0,4,5,3,26,0,0,3,5,5,4,0,0,0,24,0,0,3,6,0,4,4,0,0,19,0,0,3,10,0,0,5,0,0,13,0,0,0,17,12,12,0,0,0,46,0,0,0,7,7,4,0,0,0,15,0,0,0,8,7,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,30,21,29,66,56,47,55,28,7,352
20901120317,0,0,0,4,3,4,5,5,0,18,0,0,0,0,8,0,5,0,0,14,0,0,7,8,5,9,0,0,0,26,0,0,0,3,4,4,0,3,0,14,0,0,7,9,5,3,0,0,0,30,0,0,0,3,4,3,0,0,0,8,0,0,0,12,8,0,0,0,0,28,0,0,0,5,3,0,0,0,0,4,0,0,0,8,3,0,0,0,0,11,0,0,0,0,0,3,4,3,0,17,21,19,26,60,46,43,35,30,10,299
20901120318,0,3,0,0,0,5,0,0,0,13,0,0,3,3,10,6,3,0,0,29,0,0,0,7,0,3,3,0,0,19,0,0,0,6,4,5,4,0,0,23,0,0,0,5,4,5,0,0,0,13,0,0,0,3,7,8,0,0,0,19,0,0,0,6,9,9,5,0,0,26,0,0,0,0,0,3,0,0,0,7,0,0,0,0,7,8,0,0,0,17,0,0,0,0,3,0,6,0,0,9,27,19,19,31,54,50,36,17,4,260
20901120319,0,3,5,5,4,4,3,0,0,20,0,3,4,3,8,3,0,0,0,26,0,0,12,6,5,7,0,0,0,35,0,0,13,12,8,5,0,0,0,40,0,0,14,17,6,8,0,0,0,42,0,0,7,11,6,4,0,0,0,24,0,0,9,21,12,0,0,0,0,41,0,0,4,4,3,0,0,0,0,14,0,0,0,4,3,0,0,0,0,4,0,0,10,0,4,6,3,0,0,32,27,22,85,96,70,57,24,11,0,404
20901120320,0,3,0,0,10,9,0,0,0,23,0,0,0,4,0,0,4,0,0,14,0,3,9,7,9,0,0,0,0,26,0,0,0,9,11,0,3,0,0,28,0,0,6,11,7,3,0,0,0,24,0,0,0,6,6,0,0,0,0,19,0,0,6,19,24,8,0,0,0,54,0,0,0,3,3,4,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,4,38,22,42,73,76,38,23,23,8,355
20901120321,0,4,4,3,7,7,0,3,0,36,0,6,6,0,14,3,6,3,0,35,0,5,7,6,4,8,5,0,0,32,0,0,8,11,7,0,0,0,0,24,0,0,14,11,6,4,0,0,0,35,0,0,10,8,7,4,0,0,0,29,0,0,18,14,19,13,0,0,0,65,0,0,3,0,6,4,0,0,0,15,0,0,0,5,5,0,0,0,0,12,0,0,0,6,4,6,0,0,0,10,50,39,84,81,101,65,29,15,5,474
20901120322,0,0,0,0,0,5,0,0,0,13,0,0,0,4,3,0,3,3,0,11,0,6,3,5,3,0,0,0,0,24,0,3,6,3,4,0,0,0,0,18,0,0,3,9,8,3,0,0,0,16,0,0,9,4,0,4,0,0,0,17,0,0,8,8,11,7,0,3,0,35,0,0,4,7,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,5,19,20,42,41,48,30,26,29,4,253
20901120323,0,4,5,9,7,0,0,5,0,23,0,8,4,3,10,3,5,0,0,30,0,9,3,5,5,6,5,0,0,37,0,0,6,0,12,4,3,0,0,27,0,0,3,3,7,4,0,0,0,26,0,0,0,3,8,0,0,0,0,13,0,0,5,13,20,6,0,0,0,38,0,0,0,4,0,3,0,0,0,7,0,0,0,3,9,0,0,0,0,11,0,0,0,0,0,0,0,0,4,16,44,32,29,66,93,50,40,39,9,410
20901120324,0,0,0,4,4,0,3,4,0,19,0,0,5,3,11,4,6,0,0,32,0,0,5,8,4,8,3,0,0,26,0,0,7,5,7,3,0,0,0,28,0,0,0,0,3,0,0,0,0,14,0,0,6,0,7,0,0,0,0,15,0,0,4,13,9,8,0,0,0,34,0,0,0,3,0,0,0,0,0,10,0,0,0,3,3,4,0,0,0,13,0,0,4,3,0,0,5,0,0,16,28,16,30,52,69,48,40,34,10,338
20901120325,0,0,4,6,0,0,0,0,0,24,0,0,3,9,6,7,3,0,0,32,0,5,12,10,5,4,5,0,0,44,0,0,4,13,13,3,0,0,0,35,0,0,14,22,9,3,0,0,0,50,0,0,0,10,0,0,0,0,0,22,0,0,16,12,12,3,0,0,0,43,0,0,0,6,6,0,0,0,0,11,0,0,6,9,0,0,0,0,0,7,0,0,7,0,3,0,0,0,0,15,29,16,81,98,63,49,35,17,5,394
20901120326,0,0,0,0,4,4,5,6,0,16,0,3,3,4,8,6,0,0,0,23,0,4,0,5,3,8,0,0,0,20,0,0,0,0,9,5,4,0,0,23,0,0,0,0,0,4,0,4,0,12,0,0,3,3,3,3,0,0,0,13,0,0,0,5,16,6,0,0,0,34,0,0,0,0,3,0,0,0,0,5,0,0,0,4,6,0,0,0,0,8,0,0,4,0,0,0,0,0,0,10,33,13,22,39,68,45,50,17,14,300
20901120327,0,0,0,3,4,5,6,0,0,23,0,9,3,9,0,3,9,3,0,41,0,0,6,4,4,8,3,0,0,26,0,0,0,7,6,0,3,3,0,22,0,0,4,9,3,7,0,0,0,22,0,0,12,9,5,4,0,0,0,24,0,0,13,11,9,11,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,4,0,0,10,19,19,60,68,51,51,53,20,10,344
20901120328,0,6,0,6,0,3,7,4,4,29,0,0,8,0,3,3,0,0,0,17,0,0,5,3,8,3,5,0,0,28,0,0,5,3,0,3,0,3,0,18,0,0,10,5,4,3,7,0,0,28,0,0,3,0,4,4,0,0,0,12,0,0,11,13,15,5,0,0,0,37,0,0,4,3,0,6,0,0,0,8,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,21,13,57,57,46,45,43,14,5,307
20901120329,0,0,5,4,3,0,4,4,0,27,0,0,7,8,3,5,6,0,0,20,0,0,8,6,4,3,4,0,0,26,0,0,5,5,4,8,0,0,0,20,0,0,10,7,10,10,4,0,0,35,0,0,4,11,3,0,0,0,0,21,0,0,5,9,3,7,0,0,0,27,0,0,0,0,5,6,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,6,3,5,6,4,9,27,57,19,15,58,57,65,47,42,33,35,370
20901120330,0,0,0,3,0,0,4,0,0,14,5,4,0,4,4,0,0,0,0,17,0,0,11,4,4,3,0,0,0,21,0,0,5,7,0,3,0,0,0,18,0,0,6,4,8,6,0,0,0,21,0,0,4,3,5,5,0,0,0,14,0,0,12,12,11,4,0,0,0,37,0,0,0,5,4,0,0,0,0,7,0,0,0,4,3,3,0,0,0,14,0,0,0,0,0,3,4,0,0,14,25,8,54,56,66,42,30,12,4,299
20901120331,0,0,3,0,4,0,0,0,0,17,0,7,8,0,0,5,5,0,0,20,0,0,11,3,3,0,7,0,0,39,0,0,8,6,12,0,0,0,0,30,0,0,11,8,10,4,0,0,0,25,0,0,5,11,5,4,0,0,0,22,0,0,9,13,5,7,4,0,0,39,0,0,4,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,9,0,4,3,3,7,3,6,0,0,18,28,21,73,66,68,48,61,13,7,390
20901120332,0,0,3,6,0,3,8,6,0,22,0,0,3,4,0,10,10,0,0,23,0,0,4,4,0,6,0,5,0,22,0,0,4,0,0,9,0,0,0,22,0,0,3,9,3,0,0,0,0,22,0,0,0,4,3,4,3,0,0,17,0,0,4,10,0,6,0,0,0,21,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,13,10,36,42,30,47,67,41,19,299
20901120333,0,5,0,0,0,7,7,4,0,32,0,0,8,4,5,0,4,0,0,20,0,3,7,7,8,3,7,4,0,37,0,0,9,3,3,0,5,3,0,23,0,0,4,4,4,4,0,0,0,14,0,0,4,6,6,0,0,0,0,23,0,0,4,22,11,5,4,0,0,43,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,4,0,0,5,0,0,0,0,0,0,0,4,0,4,19,14,31,71,49,46,64,38,9,334
20901120334,9,5,3,0,0,0,0,0,0,14,11,32,12,4,0,0,0,0,0,57,20,39,31,6,0,0,0,0,0,90,8,21,14,4,3,0,0,0,0,46,4,15,11,3,4,0,0,0,0,44,0,4,0,5,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,15,3,0,0,0,0,0,57,61,144,89,24,9,5,0,0,0,330
20901120335,0,4,0,0,0,6,0,0,0,18,0,4,5,7,5,0,4,0,0,23,0,3,3,7,4,3,0,0,0,19,0,5,3,4,0,3,6,0,0,19,0,0,6,4,3,7,0,0,0,22,0,0,6,8,6,0,0,0,0,27,0,0,7,7,3,6,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,11,0,0,0,0,5,0,0,0,0,7,16,23,49,57,34,35,32,9,10,261
20901120336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,0,0,4,0,0,14
20901120337,0,4,3,0,9,3,9,7,0,41,0,0,0,0,5,5,4,7,0,22,0,6,0,6,3,5,4,3,0,21,0,0,3,4,7,3,3,0,3,27,0,0,4,8,0,9,0,0,0,25,0,0,3,0,5,0,0,0,0,15,0,0,0,14,9,0,0,0,0,37,0,0,0,0,8,0,0,0,0,12,0,0,0,9,0,8,0,0,0,19,0,0,0,0,0,4,0,4,6,11,29,31,27,51,68,66,50,75,28,422
20901120338,0,3,3,4,8,0,5,0,0,25,0,3,9,7,9,5,3,5,4,36,0,0,11,6,12,3,4,0,0,32,0,0,11,4,9,4,5,0,0,30,0,0,13,10,6,6,4,0,0,39,0,0,3,14,5,3,0,0,0,23,0,0,12,22,21,8,0,0,0,60,0,0,0,6,0,0,0,0,0,12,0,0,0,17,9,0,0,0,0,20,0,0,0,0,5,0,5,0,0,13,35,27,72,94,89,53,66,34,17,484
20901120339,0,0,0,0,0,3,8,11,11,46,0,0,0,4,4,0,7,5,3,23,0,0,4,0,3,6,4,5,0,36,0,0,0,6,6,0,0,5,0,19,0,0,0,0,0,4,0,0,3,13,0,0,3,5,7,4,5,0,0,19,0,0,10,12,0,0,0,6,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,5,0,0,8,17,11,12,34,53,34,32,57,92,149,471
20901120340,0,0,0,5,0,5,6,4,0,24,0,5,0,4,5,4,0,4,0,24,0,0,6,6,4,8,3,6,0,25,0,0,5,7,3,6,0,0,0,21,0,0,3,3,13,0,0,0,0,17,0,0,0,9,11,0,4,0,0,24,0,0,4,15,12,3,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,5,12,0,0,0,0,19,0,0,0,0,0,5,5,0,0,11,28,17,19,69,79,43,29,54,13,344
