SA2_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
202011018,36,17,10,30,25,23,52,35,59,87,28,38,67,37,58,91,0,7,7,0,0,0,0,0,3,46,81,128,41,46,94,60,82,144,605,656,1260,716,761,1478,530,516,1038,2086,2258,4342,2113,2237,4348,2003,2124,4127
202011019,28,13,26,40,29,25,53,15,34,51,24,35,57,31,40,69,5,0,3,0,0,0,0,0,0,28,58,81,37,62,102,58,62,129,378,370,746,585,606,1194,383,433,813,1348,1469,2816,1782,1897,3677,1721,1895,3619
202011020,35,10,9,23,22,12,28,25,45,72,17,32,43,32,35,69,0,0,0,4,0,4,0,0,0,42,68,112,32,37,72,55,50,101,363,396,752,395,457,852,336,366,706,1932,2052,3988,1875,1964,3843,1816,1917,3734
202011021,11,9,6,13,17,14,34,19,34,50,22,31,56,25,43,62,0,0,5,3,0,0,0,0,0,18,42,65,28,37,69,38,55,96,272,272,547,269,301,568,207,202,412,1444,1806,3249,1490,1740,3232,1406,1580,2994
202011022,47,18,27,45,33,30,64,33,68,104,33,55,90,33,52,84,3,0,3,0,3,3,0,0,0,53,96,148,46,80,128,67,89,155,547,579,1126,751,878,1624,685,774,1454,2322,2612,4934,2499,2792,5292,2699,2963,5662
202011023,13,4,9,6,3,4,10,5,12,16,5,9,19,6,8,13,0,0,0,0,0,0,0,0,0,9,22,30,8,18,29,17,16,23,79,61,145,171,131,304,75,76,145,687,696,1384,835,867,1700,848,910,1760
202011024,3,4,3,11,12,5,16,12,20,34,9,27,34,13,26,36,0,0,6,0,0,0,0,0,0,15,28,46,21,26,43,24,27,51,129,127,259,209,200,415,188,166,352,1163,1157,2315,1459,1409,2869,1767,1743,3505
202011025,18,7,10,20,21,25,46,18,30,49,14,39,55,23,58,78,0,0,0,0,0,3,3,0,3,30,36,65,23,52,76,47,86,130,249,264,507,429,446,875,343,347,689,1229,1344,2580,1676,1851,3526,2084,2375,4452
202021026,11,8,5,9,4,7,14,12,16,26,8,16,26,7,15,21,0,0,0,0,0,0,0,0,0,18,25,40,18,18,35,16,22,36,144,163,309,280,243,523,226,206,431,916,1005,1926,1127,1120,2241,1242,1278,2524
202021027,9,0,8,11,5,4,7,16,35,50,20,34,48,12,28,43,0,3,4,0,0,0,3,0,4,23,45,70,18,42,62,22,38,54,746,409,1153,1134,518,1647,909,504,1411,1638,1457,3096,1995,1455,3453,1886,1599,3486
202021028,16,0,0,9,7,9,13,13,33,52,7,38,45,14,33,49,0,0,0,0,0,0,0,0,0,24,44,69,12,42,49,19,39,60,276,337,616,389,398,787,334,354,692,1077,1192,2262,1090,1184,2272,1146,1173,2318
202021029,7,3,4,7,11,5,14,3,16,23,7,13,14,6,9,18,0,0,0,0,0,0,0,0,0,8,16,26,6,21,27,21,15,31,196,176,370,231,240,478,309,274,582,515,510,1028,575,610,1182,681,639,1315
202021030,27,10,3,13,6,3,16,24,50,70,15,26,38,18,19,43,0,3,3,0,0,4,0,0,0,28,66,100,20,33,50,26,24,55,245,223,464,389,419,807,333,374,709,1154,1225,2381,1261,1391,2654,1387,1549,2937
202021031,14,0,3,6,3,7,13,12,26,34,11,19,25,13,23,40,0,0,0,0,0,0,0,0,0,14,30,45,16,26,33,18,33,48,170,199,371,272,362,636,198,188,388,948,1054,1999,1047,1223,2266,1182,1230,2409
202031032,9,5,3,3,4,0,8,11,9,14,4,16,16,0,18,15,0,0,0,0,0,0,0,0,0,7,10,23,3,19,25,4,17,24,123,107,227,184,172,353,250,233,475,543,592,1131,628,638,1260,711,764,1472
202031033,12,6,5,13,3,6,9,13,19,29,7,17,19,7,18,17,0,0,0,0,0,0,4,0,4,10,28,42,11,23,30,11,18,30,254,238,494,436,400,837,416,406,825,854,902,1752,958,1003,1954,954,1093,2048
203011034,6,4,5,10,4,5,10,4,22,26,8,19,27,24,21,50,0,0,0,0,0,0,0,0,0,16,26,38,10,27,36,22,26,57,89,94,183,204,217,416,163,148,313,753,707,1461,1108,1062,2174,1280,1259,2543
203011035,19,3,11,10,9,5,17,8,37,46,6,31,37,13,17,24,0,0,0,0,0,0,0,0,0,15,47,64,12,37,51,22,20,43,148,149,290,243,209,457,240,233,476,916,991,1903,1008,1081,2089,1225,1244,2465
203011036,13,6,3,10,0,11,10,10,14,20,8,22,27,11,16,29,0,0,0,0,0,0,0,0,4,18,15,34,14,27,38,14,27,38,166,176,343,229,212,444,226,245,466,838,833,1669,866,859,1720,927,1010,1934
203021037,32,8,17,32,20,13,39,30,49,80,34,47,85,22,52,72,3,0,3,0,0,0,0,0,0,46,64,111,42,75,117,50,62,113,411,373,786,397,438,831,314,336,652,1872,1909,3779,1931,2037,3972,2168,2120,4290
203021039,40,13,20,30,18,24,35,19,56,77,24,54,76,26,34,66,0,0,0,0,0,5,0,0,0,39,75,116,36,73,112,44,62,100,386,416,804,464,512,978,383,367,746,1615,1777,3396,1807,1890,3698,1865,1956,3819
203021040,46,22,36,60,29,19,54,29,86,114,44,77,121,63,56,121,0,0,0,3,4,3,0,0,0,49,111,167,71,113,182,95,77,175,582,577,1156,571,665,1238,346,389,739,2636,2868,5507,2643,3018,5660,2782,3140,5920
203021042,32,26,16,36,44,29,77,45,57,98,34,54,93,48,64,102,0,0,0,0,0,0,0,0,0,64,73,140,58,75,136,90,94,177,422,389,809,503,528,1034,447,367,816,3088,3151,6242,3811,3811,7623,4054,4102,8151
203021043,28,44,43,88,46,28,71,33,62,94,28,40,70,31,61,98,0,0,0,0,0,0,0,0,6,49,73,120,77,84,157,77,92,169,1041,347,1388,1448,505,1955,1513,369,1881,2876,2261,5134,3399,2600,5994,3888,2912,6803
203021044,19,13,12,26,23,12,31,15,40,56,24,37,59,40,47,86,0,5,5,0,0,0,0,0,0,27,54,84,32,54,83,61,58,121,251,233,483,348,363,714,249,291,541,1383,1432,2820,1720,1840,3559,1800,1834,3637
203021045,45,8,16,25,22,27,50,34,55,88,18,53,73,35,41,74,0,5,0,0,0,6,0,0,0,59,78,138,31,70,94,60,68,123,499,545,1042,523,554,1080,559,545,1102,1947,2089,4035,1834,1950,3786,1920,2043,3968
203021046,10,11,8,19,11,14,25,19,38,56,17,25,42,13,29,45,0,0,0,0,0,0,0,0,0,29,42,70,27,37,60,23,39,65,228,242,467,304,325,631,186,169,354,1542,1582,3123,1643,1703,3346,1653,1627,3280
203021047,24,10,14,27,18,33,55,27,61,86,40,53,93,27,69,92,0,0,4,0,0,4,0,0,0,40,72,116,48,74,122,51,97,144,494,487,975,553,659,1216,426,414,839,1753,1854,3610,1973,2120,4094,1993,2135,4126
203021485,0,0,6,5,22,20,40,4,8,8,7,17,21,28,51,76,0,0,0,0,0,0,0,0,0,4,3,6,10,15,27,49,73,117,52,55,105,117,155,277,193,201,394,200,231,427,438,583,1025,1401,1581,2979
203021486,99,52,65,116,48,64,112,45,100,141,54,113,168,58,92,149,5,3,4,3,3,3,3,0,3,96,151,250,104,179,288,112,156,264,705,682,1391,766,733,1501,724,707,1426,2778,2915,5687,2899,2982,5883,2869,3016,5886
203021487,32,27,29,49,39,31,74,46,84,129,38,69,107,65,97,160,0,0,0,0,0,0,0,0,0,51,104,164,62,96,154,103,130,234,355,372,727,512,593,1103,412,451,869,2540,2587,5124,2929,2985,5915,3570,3767,7336
203021488,49,29,46,69,23,31,50,19,38,61,22,45,67,23,45,70,0,0,0,6,0,6,0,0,0,48,67,115,53,86,138,43,77,115,400,375,778,500,572,1075,486,538,1020,1180,1230,2407,1289,1460,2752,1295,1442,2738
203031048,27,8,13,24,11,20,35,22,50,72,20,40,61,31,49,80,0,0,0,0,0,7,0,0,0,39,59,100,31,57,91,42,72,116,259,302,554,380,443,818,287,305,590,1524,1671,3195,1768,1893,3660,2108,2187,4297
203031049,6,0,4,3,6,0,5,6,14,18,12,16,26,12,17,26,0,0,0,0,0,0,0,0,0,8,18,24,11,18,32,7,22,33,218,235,452,208,219,421,235,219,450,671,697,1363,673,657,1324,788,736,1522
203031051,10,6,8,5,14,10,21,9,22,35,17,20,40,10,27,32,0,0,0,0,0,0,0,0,0,12,31,43,20,26,45,23,38,52,186,193,385,333,349,678,372,381,761,672,701,1374,843,883,1725,971,1080,2052
203031052,5,0,4,4,0,3,0,3,12,19,3,6,11,3,16,16,0,0,0,0,0,0,0,0,0,5,12,21,9,12,18,3,15,22,106,140,251,164,179,337,170,162,335,467,522,995,498,535,1033,583,618,1200
203031053,23,12,11,28,8,6,17,27,50,76,33,63,96,53,71,129,0,0,0,0,0,5,0,0,0,45,59,101,49,76,128,66,81,145,376,328,707,455,484,941,544,536,1082,2275,2268,4537,2796,2894,5697,3850,3889,7741
203031489,0,5,4,12,8,10,19,7,11,14,10,21,28,26,38,68,0,0,0,0,0,0,3,0,3,6,12,22,17,22,32,41,51,94,175,163,337,293,268,559,264,272,535,680,693,1376,1257,1237,2501,1866,1943,3812
203031490,20,9,14,24,14,14,25,28,56,82,21,56,79,24,39,59,0,0,0,0,0,0,0,5,5,37,64,98,30,77,106,33,57,86,341,334,677,357,381,738,399,458,857,1965,1993,3959,2165,2291,4456,2671,2888,5559
204011054,17,7,6,16,4,0,3,12,28,37,11,17,25,12,19,31,0,0,0,0,0,0,0,0,0,22,38,54,18,27,46,17,20,36,189,215,399,314,316,633,244,225,470,684,747,1434,755,783,1537,769,806,1582
204011055,7,4,3,13,9,7,16,8,24,32,10,20,27,14,13,20,0,0,0,0,0,0,0,0,0,15,24,41,13,26,40,20,15,35,197,177,371,267,311,579,355,346,702,702,681,1380,757,836,1598,875,918,1795
204011056,35,7,17,25,15,25,39,11,31,45,23,41,58,44,44,90,0,0,0,0,0,0,0,0,0,28,51,79,27,55,85,60,77,133,383,365,748,507,561,1069,453,493,939,1793,1854,3646,2123,2181,4302,2211,2328,4539
204011057,16,3,3,9,8,3,15,9,37,43,11,31,38,23,34,59,9,0,9,0,0,0,3,0,5,21,41,65,17,36,53,33,41,80,241,228,467,458,426,888,459,474,931,1031,1119,2154,1265,1348,2613,1444,1622,3065
204011058,3,0,3,5,7,6,6,4,17,23,5,8,10,6,19,23,0,0,0,0,0,4,0,0,0,9,13,27,4,8,16,4,19,29,141,157,296,194,207,405,169,176,345,425,479,906,498,557,1056,527,564,1089
204011059,49,49,4,51,16,7,20,3,14,18,11,11,17,17,20,36,0,0,0,0,0,0,7,0,7,45,22,70,58,18,74,33,32,64,276,286,558,374,417,795,318,276,590,879,970,1858,945,1021,1967,929,903,1829
204011060,12,11,7,17,7,7,13,5,18,23,7,11,19,4,6,15,0,0,0,0,0,0,0,0,0,14,18,34,24,14,34,11,13,22,132,116,250,254,220,463,194,161,356,613,619,1234,707,659,1366,668,652,1318
204011061,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,9,7,20,10,12,21,26,17,45,38,36,73,27,25,54,46,40,87
204011062,0,0,5,3,0,0,9,3,10,16,0,11,11,4,10,16,0,0,0,0,0,0,0,0,0,3,12,17,0,18,14,11,15,26,170,126,294,195,173,369,267,239,505,406,440,850,506,500,1004,578,571,1150
204021063,14,3,5,14,13,6,18,9,30,36,12,18,31,8,21,33,0,0,0,4,0,5,0,5,0,19,33,51,19,26,46,23,31,55,279,300,581,411,481,896,458,472,935,1303,1327,2627,1231,1372,2609,1266,1396,2665
204021064,4,4,7,9,4,0,11,5,11,18,5,4,8,0,9,14,0,0,0,0,0,0,0,0,0,7,14,21,11,9,18,4,11,20,74,81,158,215,183,400,184,153,335,407,440,849,524,488,1015,489,472,963
204021065,6,0,0,0,0,4,4,5,9,12,0,10,12,5,9,16,0,0,0,0,0,0,0,0,0,4,14,18,0,8,16,5,10,21,116,117,235,132,140,273,118,107,222,492,544,1040,499,556,1059,516,543,1057
204021066,16,11,14,29,23,22,43,26,49,74,18,39,62,39,58,97,0,0,0,0,0,0,0,0,0,34,61,89,36,57,94,64,81,141,549,622,1171,724,884,1603,536,582,1124,2276,2580,4853,2487,2819,5309,2565,2796,5360
204021067,16,8,4,10,20,17,33,8,25,36,3,23,32,17,23,36,0,0,0,0,0,0,0,0,0,16,27,45,6,31,42,31,41,71,208,187,390,407,436,837,321,331,654,1179,1253,2434,1307,1399,2707,1270,1413,2680
204031068,5,0,0,8,6,4,13,7,13,15,3,10,10,4,14,15,0,0,0,0,0,0,0,0,0,8,9,20,4,16,18,10,17,30,264,137,402,369,188,554,245,130,376,660,614,1275,766,662,1425,723,671,1398
204031069,9,7,3,9,0,9,10,11,19,30,10,25,37,9,22,25,0,0,0,0,0,0,0,0,0,16,24,37,14,29,43,11,31,34,241,239,481,433,469,906,380,353,733,954,998,1953,1144,1215,2353,1219,1280,2497
204031070,0,0,3,3,0,0,0,4,8,7,0,4,8,4,9,13,0,0,0,0,0,0,0,0,0,4,4,11,3,9,13,7,9,15,91,65,153,135,132,266,118,113,227,405,414,821,409,462,876,407,453,858
204031071,5,3,5,6,4,0,5,7,17,26,9,14,18,4,8,11,0,0,0,0,0,0,0,0,0,12,18,31,6,17,24,4,12,20,104,104,216,189,202,393,129,126,252,527,557,1083,589,631,1220,573,612,1184
204031072,7,0,5,11,0,5,9,7,20,26,10,19,26,8,17,24,4,0,0,0,0,0,0,0,0,11,24,39,10,26,38,12,20,29,128,144,267,279,241,526,280,260,537,726,812,1542,810,759,1569,792,841,1634
204031073,54,14,23,38,28,17,44,19,50,68,20,52,71,23,36,63,0,0,0,0,0,3,0,4,4,54,65,122,30,74,111,52,59,112,346,331,677,429,451,883,426,399,823,2211,2391,4602,2192,2380,4570,2205,2373,4574
204031075,0,0,0,5,9,14,26,4,8,9,5,19,23,3,12,16,0,0,0,0,0,0,0,4,3,4,8,12,7,21,30,17,28,42,96,83,183,113,120,238,186,173,358,649,684,1337,635,702,1336,781,834,1618
204031491,110,83,28,110,47,13,65,12,26,41,15,28,40,30,57,88,0,0,0,3,0,3,0,0,0,111,36,148,104,54,155,82,67,150,208,115,319,288,242,531,190,185,373,1238,1065,2302,1574,1499,3069,2096,2163,4258
204031492,66,25,24,52,22,18,38,24,49,76,26,51,80,34,39,73,0,0,3,0,4,8,0,0,0,61,79,140,52,80,133,48,57,107,490,473,965,654,671,1327,473,485,959,2130,2223,4355,2209,2397,4607,2037,2212,4252
205011076,30,13,20,30,33,22,53,19,45,70,18,41,59,29,69,102,5,5,9,0,0,0,0,0,0,37,68,104,29,68,97,60,95,158,409,378,794,601,683,1285,584,552,1133,1764,1885,3648,2227,2447,4672,2702,2918,5618
205011077,9,6,8,12,14,7,19,9,18,27,7,11,25,8,17,25,0,0,0,0,0,0,0,0,3,16,23,44,16,21,36,19,26,49,184,195,379,257,257,510,274,246,513,827,867,1699,857,854,1712,942,904,1848
205011078,9,9,8,12,11,10,24,14,26,38,10,32,39,17,13,30,0,0,0,0,0,6,0,0,0,13,37,51,15,42,54,27,26,55,207,213,420,313,332,648,244,261,501,921,1053,1973,1067,1177,2250,1166,1199,2367
205011079,37,18,26,46,26,34,63,19,51,70,26,57,80,39,65,104,0,0,3,3,0,4,0,0,0,37,64,103,46,83,131,68,101,167,435,427,868,594,690,1287,608,660,1269,2235,2516,4744,2520,2990,5513,2999,3487,6485
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,34,7,16,23,16,18,34,15,40,56,17,45,64,23,53,76,3,0,7,0,0,0,4,0,6,32,60,91,24,66,90,49,73,117,391,421,813,726,901,1627,539,621,1155,1719,1888,3612,1996,2319,4315,1949,2261,4212
205021082,11,3,10,9,3,11,14,6,22,30,7,13,20,8,18,32,0,0,0,0,0,0,3,6,5,14,23,37,13,21,30,18,36,53,223,218,443,355,336,693,343,313,656,920,942,1863,1055,1080,2134,1082,1140,2222
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,10,6,7,13,4,7,12,17,26,41,9,24,31,8,25,31,0,0,0,0,0,0,0,0,3,23,30,55,11,29,42,8,28,42,347,367,716,527,532,1059,519,496,1009,1145,1201,2351,1225,1302,2525,1350,1405,2760
205021085,12,6,9,11,19,8,21,6,8,15,6,15,18,7,9,15,0,0,0,0,0,0,4,0,5,8,13,28,13,23,38,27,15,43,234,172,405,305,319,626,375,359,728,847,851,1696,813,892,1705,854,883,1737
205021086,6,3,4,4,5,6,12,8,18,22,5,18,22,12,19,25,0,0,0,0,0,4,0,0,0,7,22,26,10,25,33,20,24,38,179,159,338,260,256,515,174,166,333,579,594,1170,667,699,1366,578,681,1264
205031087,7,4,5,3,4,9,10,3,16,17,10,18,26,7,24,33,0,0,0,0,0,0,0,0,0,14,19,33,15,24,32,13,31,47,276,263,541,466,437,903,393,365,761,946,1031,1974,1057,1162,2219,1108,1182,2289
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,13,7,0,10,6,14,23,10,20,26,14,15,31
205031089,13,10,15,29,14,3,16,10,21,31,10,31,40,20,33,42,0,0,0,0,3,3,0,0,0,17,34,50,23,48,74,28,30,61,230,204,433,322,378,699,295,293,591,1119,1198,2317,1209,1333,2546,1285,1303,2590
205031090,24,9,12,25,22,11,38,15,23,39,16,22,35,8,17,28,0,0,0,0,0,0,0,0,5,30,30,64,27,31,58,35,34,69,303,289,594,445,497,942,359,391,752,1355,1509,2860,1583,1697,3279,1591,1663,3251
205031091,11,12,3,17,12,14,22,21,53,74,11,26,38,19,32,52,0,0,0,0,0,0,0,0,3,25,59,86,21,35,58,30,45,73,329,362,690,390,414,809,546,633,1173,1150,1258,2407,1251,1365,2621,1748,1909,3655
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,0,5
205031093,40,19,31,49,22,15,39,30,51,81,35,68,103,44,68,112,0,4,6,0,4,4,0,0,0,49,81,132,59,101,162,66,82,154,751,859,1614,967,1037,2001,876,927,1805,2350,2666,5022,2766,3024,5788,3121,3351,6477
205041094,26,12,12,25,20,15,35,13,32,47,17,34,47,23,35,62,0,0,4,0,0,0,0,0,0,25,50,72,24,46,76,45,51,95,341,337,677,489,504,994,422,414,839,1748,1878,3624,1666,1870,3534,1716,1730,3447
205041095,36,21,10,31,28,22,49,22,42,62,22,64,85,28,47,72,0,3,3,0,7,3,0,0,3,35,65,102,42,84,124,51,69,127,558,589,1147,697,698,1396,691,680,1371,2183,2312,4497,2129,2259,4385,2207,2382,4585
205041096,36,20,16,40,17,10,25,21,47,71,23,51,73,26,54,78,5,0,0,0,0,4,3,4,6,44,69,110,48,66,113,39,68,110,640,599,1237,739,767,1502,816,814,1635,1946,1991,3938,1947,1995,3945,2091,2157,4248
205041098,8,4,5,9,3,4,5,0,19,17,6,24,31,9,13,20,3,0,3,0,0,0,0,0,0,14,19,32,14,23,38,9,15,24,140,135,279,174,166,340,145,155,307,628,636,1264,644,666,1308,636,707,1341
205041493,13,9,7,25,13,19,30,15,37,51,14,39,47,25,37,62,0,0,0,0,0,0,0,0,0,24,41,66,21,48,73,41,54,89,428,490,911,506,557,1060,407,461,870,1644,1794,3438,1620,1764,3384,1647,1735,3390
205041494,28,20,10,39,23,16,35,20,58,77,21,43,71,31,50,81,0,7,7,0,0,0,0,0,0,38,69,111,47,54,105,49,63,116,445,480,925,584,687,1270,449,456,904,1955,2143,4098,2181,2463,4645,2314,2524,4840
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,8,0,9,8,5,14,0,8,6,8,0,9
205051100,16,6,3,7,14,8,22,0,10,13,5,5,10,9,7,16,0,0,0,0,0,0,0,0,0,12,15,31,8,14,22,27,11,43,146,108,254,251,220,473,195,160,356,490,502,991,589,636,1220,612,587,1193
205051101,17,6,8,16,7,3,16,15,23,33,16,32,55,18,35,53,0,0,4,0,0,0,0,0,0,15,37,50,24,37,63,28,39,65,481,481,957,570,598,1160,551,523,1078,1842,1950,3799,1899,2042,3936,2001,2126,4118
205051102,3,7,0,0,0,0,6,9,4,9,9,11,19,3,6,13,0,0,0,0,0,0,3,0,6,10,5,17,15,10,25,10,11,19,929,122,1049,958,175,1127,1026,232,1257,1315,522,1831,1353,535,1897,1393,657,2045
205051103,27,15,26,43,26,17,43,17,42,59,17,51,68,20,56,77,0,3,6,0,0,0,5,0,5,37,52,87,31,73,106,45,73,122,425,427,854,593,602,1194,454,453,907,1939,2093,4034,2074,2182,4254,2061,2258,4313
205051104,8,3,6,10,10,7,11,5,3,13,5,13,13,7,14,14,0,0,0,0,0,0,0,0,0,8,15,19,7,17,29,12,18,27,191,185,371,273,251,530,234,252,492,668,636,1303,666,694,1357,637,699,1337
206011106,24,12,23,35,13,19,32,23,32,58,33,48,79,30,55,88,0,0,0,0,0,0,0,0,0,36,45,85,42,74,113,50,78,121,252,284,538,351,358,710,238,251,495,1122,1391,2511,1508,1803,3313,1538,1912,3443
206011107,56,16,37,57,25,17,42,40,61,101,31,43,77,38,56,102,4,0,4,0,0,0,0,0,0,67,97,160,52,85,130,62,77,142,497,385,885,424,454,885,246,275,521,1966,1999,3964,2018,2234,4249,1878,2192,4066
206011109,30,15,15,28,10,17,25,18,31,55,19,29,49,27,38,65,0,0,0,3,0,3,0,0,0,50,43,84,41,47,80,37,50,90,267,238,505,293,299,592,140,137,283,1522,1402,2919,1588,1548,3142,1520,1601,3119
206011495,45,23,24,45,18,10,25,29,45,77,45,60,104,36,35,75,3,0,3,0,0,0,0,0,0,71,63,128,70,84,149,48,48,100,372,303,677,381,394,770,163,185,348,1633,1705,3339,1808,1997,3802,1630,1807,3439
206011496,33,19,14,31,17,24,45,28,45,78,22,49,70,32,34,72,0,0,0,0,0,0,0,0,0,44,61,104,41,63,104,50,60,109,496,453,949,449,433,885,249,211,458,1688,1922,3609,1835,2077,3907,1596,1849,3444
206011497,54,26,36,60,38,20,57,20,47,67,27,41,70,42,33,79,3,0,5,0,0,0,0,0,4,51,74,124,51,74,132,79,53,137,530,421,952,344,377,713,213,238,453,1814,1851,3665,1822,1949,3768,1670,1870,3541
206011498,41,13,24,40,18,25,45,30,42,71,20,36,61,26,46,73,5,3,10,0,0,0,0,0,0,49,67,117,39,62,96,50,68,116,482,469,948,299,345,644,194,188,386,1916,2071,3981,1814,2113,3927,1917,2116,4036
206021110,21,11,15,22,11,7,21,17,38,60,18,25,43,25,33,55,0,0,0,0,0,0,0,0,0,32,50,81,24,37,66,34,43,73,242,195,438,260,260,520,127,131,260,1209,1266,2477,1340,1480,2824,1252,1426,2674
206021112,52,22,29,56,24,25,55,36,72,111,38,69,103,33,70,103,4,0,4,0,0,4,0,0,0,58,112,167,64,96,164,59,98,153,685,576,1265,563,636,1203,329,362,689,2460,2577,5033,2608,2890,5498,2493,2824,5318
206021499,34,9,11,17,13,6,13,22,61,85,24,56,74,27,51,75,0,0,0,0,0,0,0,0,0,38,81,113,32,62,96,39,55,91,470,383,853,478,499,974,229,254,484,2005,2156,4168,2160,2378,4548,2036,2321,4356
206021500,34,12,11,24,4,5,14,12,49,62,14,46,54,23,45,65,0,0,0,0,0,0,0,0,0,25,73,95,18,59,79,30,44,79,204,198,404,318,365,688,150,182,333,1142,1366,2507,1369,1677,3044,1377,1594,2968
206031113,46,23,57,79,30,36,64,38,72,110,31,83,112,46,64,112,3,0,3,0,4,3,0,3,5,55,97,155,57,143,199,79,103,177,568,545,1121,533,580,1108,383,427,812,2062,2085,4151,2245,2438,4683,2289,2365,4656
206031115,90,33,76,102,35,44,79,38,74,106,31,73,108,31,56,96,0,4,4,0,3,3,0,3,3,67,133,199,62,146,210,70,106,173,506,518,1026,585,562,1139,307,357,666,1547,1812,3355,1859,2000,3861,1301,1515,2808
206031116,29,16,25,37,18,16,38,17,40,59,30,60,95,47,63,108,0,0,0,0,0,3,0,0,0,33,61,94,48,91,132,67,79,143,381,403,783,380,404,787,271,245,508,1860,1992,3857,2030,2158,4189,2110,2222,4330
206031501,32,26,25,44,23,13,32,16,41,58,30,39,66,26,46,79,0,0,6,0,0,0,0,0,0,37,64,100,55,61,110,53,60,114,450,500,954,420,527,951,252,277,525,2168,2394,4564,2439,2589,5029,2352,2418,4771
206031502,29,12,11,26,26,19,43,27,39,69,27,49,74,27,38,67,0,0,0,0,0,0,0,0,0,43,48,97,43,56,97,51,59,107,351,363,712,390,406,796,207,220,425,1575,1758,3333,1680,1844,3532,1689,1746,3432
206041117,146,109,198,309,105,120,220,35,65,101,61,85,150,70,80,150,0,0,4,0,5,5,0,0,4,99,153,252,177,290,469,175,198,375,955,811,1763,901,974,1868,599,550,1146,3808,4271,8078,5169,6574,11740,3910,4125,8032
206041118,28,56,69,123,60,78,143,10,26,39,46,79,124,62,119,185,0,0,0,0,0,0,0,0,0,25,41,66,103,149,249,129,193,321,525,475,992,743,664,1408,683,663,1355,1017,979,1994,1920,1981,3895,2261,2389,4653
206041119,12,0,5,8,5,0,9,7,26,37,15,19,33,11,24,33,0,0,0,0,0,0,0,0,0,13,31,49,16,24,40,16,26,43,276,255,526,262,312,577,129,140,267,572,692,1264,574,720,1296,453,562,1013
